"file","cell","macrophage","vsmc","endothelial","fibroblast","t_nk","b_cell","mast","major_cell_type","top_score","second_score","detected_genes","counts","mt_fraction","sc_cluster","PC1","PC2","PC3","PC4","PC5"
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E06",-0.7765041006504,0.607438008327813,-0.237835661651399,0.578983296010379,-0.131629716800836,-0.236239189227618,-0.167722946815931,"unassigned",0.607438008327813,0.578983296010379,4998,152727,0.0520864025352426,"C8",12.2027898561802,-1.48448048733168,1.91832678598479,-0.71417168116732,2.43812191823322
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E07",-0.84299503499957,0.247676940784018,-0.245781487319922,1.43971627335741,0.01178812998949,-0.236239189227618,-0.167722946815931,"fibroblast",1.43971627335741,0.247676940784018,7382,340696,0.00133843661211168,"C10",15.444004089691,1.60956590683964,-7.08634376353102,-9.81494957465002,0.823230023059705
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E08",-0.812816800767262,0.00594111389336695,-0.241618239441698,1.19390249200824,-0.131629716800836,-0.155889183971423,-0.167722946815931,"fibroblast",1.19390249200824,0.00594111389336695,10038,415594,0.02245701333513,"C10",15.0352695875581,-1.07726336272787,-5.68544525860676,-8.36497152710193,-2.1480950018662
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E09",-0.707627999179713,0.260264807447936,0.104181806852048,0.390113176804492,-0.131629716800836,-0.101135142043857,-0.0352952955732231,"fibroblast",0.390113176804492,0.260264807447936,10754,740019,0.0130672320575553,"C10",15.9874282800748,3.98344105704431,-7.39722940204077,-6.77555195628309,-0.627906128839117
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E10",-0.919807387916592,1.73251058185516,0.11524968147841,0.0308587391551439,-0.131629716800836,-0.234089414103878,0.122020794352503,"vsmc",1.73251058185516,0.122020794352503,6374,335531,0.0200696805958317,"C2",18.6724283401562,-4.9143502288805,-2.26440679611254,8.16948394305809,-1.6851799752509
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E11",-0.865869814793926,0.974199349175424,-0.169751364877394,0.726738369402622,-0.131629716800836,-0.161561694972971,-0.167722946815931,"vsmc",0.974199349175424,0.726738369402622,7346,162089,0.0312297564918039,"C10",16.3374905183447,-1.16892326974215,-5.66846648228576,-3.71356628991938,2.92853802174004
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E12",-0.806406881078305,1.31277063291229,-0.198070725537058,0.326733340320361,-0.131629716800836,-0.0548595183789601,-0.167722946815931,"vsmc",1.31277063291229,0.326733340320361,5608,75124,0.0308423406634365,"C2",17.8326399615641,-6.09853057313933,-1.17848344297966,2.81940921430888,-1.77233429479823
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E13",-0.829118912931497,0.152181447167407,-0.235720222093968,1.27455288661074,-0.131629716800836,-0.121758886256744,-0.167722946815931,"fibroblast",1.27455288661074,0.152181447167407,11043,730647,0.0153384602961485,"C10",16.2026200428604,3.00208802481588,-8.85370629275275,-9.20945285340124,-1.83328081546855
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E15",-0.754478734119845,0.0360274233493848,-0.23745259157162,0.969299388826434,0.104646858220889,-0.236239189227618,0.178336136751737,"fibroblast",0.969299388826434,0.178336136751737,9948,280124,0.0269237908926047,"C10",13.5015729466558,3.18185066772971,-8.20562215557564,-9.7076978488041,2.43212562276233
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E16",-0.844459432566779,0.622317886988627,-0.225840130805546,0.947302490033441,-0.131629716800836,-0.212833346835267,-0.167722946815931,"fibroblast",0.947302490033441,0.622317886988627,9392,238867,0.024118023837533,"C10",17.1757409667665,1.09358708029868,-7.81744705369203,-8.03213379833678,-1.49766122460978
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E17",-0.797043883681223,0.0867522995177157,-0.231847987974001,1.58205820953651,0.327229275304972,-0.191531882290165,-0.0673889156290572,"fibroblast",1.58205820953651,0.327229275304972,7557,320740,0.0212882708736048,"C10",16.7059086428246,-1.4932043716523,-5.29943477009495,-7.03876044817362,0.687501175846338
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E18",-0.91797753794669,0.799218437443797,-0.193952848528714,-0.182407609240033,-0.131629716800836,-0.114667672111488,-0.167722946815931,"vsmc",0.799218437443797,-0.114667672111488,8391,591072,0.0148036110659953,"C2",18.3862754424404,-3.40526590013002,-1.05766691822127,6.66536465615562,-2.66546709631187
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E19",-0.88381726432162,0.365903054422627,0.250908028217821,1.4402535581775,-0.131629716800836,-0.0578878515447422,-0.167722946815931,"fibroblast",1.4402535581775,0.365903054422627,9249,218127,0.0273418696447482,"C8",12.728208315902,2.44339784149655,-1.22437400867606,-4.57059978677862,0.229738678597382
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E20",-0.800507692680664,0.718444511040962,0.0997853508437286,0.174043185542965,-0.131629716800836,-0.164541330986703,-0.167722946815931,"vsmc",0.718444511040962,0.174043185542965,9148,420920,0.0183977953055212,"C10",16.8188060959617,1.27351363774822,-4.54979059226796,-4.92147137648852,-0.734453840506692
