"gene","logFC","SE","statistic","P_value","FDR","mean_expression","AveExpr","t","P.Value","adj.P.Val","B"
"LOC100506076",-0.10012326526308,0.427631718648184,-0.231634353052068,0.819075003325523,0.92138914697246,6.95225394369121,6.95225394369121,-0.231634353052068,0.819075003325523,0.92138914697246,-4.61820219448174
"TOPORS-AS1",0.355940457407407,0.28798432782673,1.06726525810021,0.297905701131589,0.646666030726418,6.60158549207819,6.60158549207819,1.06726525810021,0.297905701131589,0.646666030726418,-4.5925292434863
"EMILIN2",-0.530655126131687,0.495835221951511,-1.09452254476961,0.286180896442791,0.641122924185211,5.27957413919753,5.27957413919753,-1.09452254476961,0.286180896442791,0.641122924185211,-4.59120743831223
"221982_x_at",0.0879885125000003,0.38982255268914,0.217732964135232,0.829741491241427,0.925605142060505,8.24993015259774,8.24993015259774,0.217732964135232,0.829741491241427,0.925605142060505,-4.61835764479323
"NXPH3",0.145349730751965,0.436743365430657,0.330967159401328,0.74396482125251,0.883347188245385,6.2086297011878,6.2086297011878,0.330967159401328,0.74396482125251,0.883347188245385,-4.61681718305395
"NPIPB15",0.909635806635803,0.668105159102699,1.45925866823923,0.159362369030549,0.624223528415956,7.58253363778292,7.58253363778292,1.45925866823923,0.159362369030549,0.624223528415956,-4.57117199878059
"221995_s_at",-0.711101013031549,0.706418375005605,-1.08582156444433,0.289924604844758,0.642594865994268,8.06822934379287,8.06822934379287,-1.08582156444433,0.289924604844758,0.642594865994268,-4.59163267318124
"MRPL52",-0.775520854972565,0.858880457278567,-0.991652657279972,0.332710639900606,0.661416886678827,7.84357583386488,7.84357583386488,-0.991652657279972,0.332710639900606,0.661416886678827,-4.59605979156428
"C1orf174",-0.34362743909465,0.428907371368531,-0.793205518388104,0.436571656099871,0.721092635997117,6.39723711018519,6.39723711018519,-0.793205518388104,0.436571656099871,0.721092635997117,-4.60427519154799
"LINC00623",-0.992102265226337,0.589308781646717,-1.77411566086956,0.0906159302165677,0.624223528415956,8.21994823220165,8.21994823220165,-1.77411566086956,0.0906159302165677,0.624223528415956,-4.55101233049633
"GNG3",0.228761777072311,0.476211005939944,0.487219581503392,0.631174168965585,0.826810386904037,5.07182281898883,5.07182281898883,0.487219581503392,0.631174168965585,0.826810386904037,-4.61367568342011
"COL9A1",0.674231720017637,0.362864541307384,1.75216637078208,0.09428618360182,0.624223528415956,5.0118043414903,5.0118043414903,1.75216637078208,0.09428618360182,0.624223528415956,-4.5524419579727
"CEMP1",1.0504748901749,0.460391233076599,2.29719781050724,0.0320423865163593,0.624223528415956,5.99377297775206,5.99377297775206,2.29719781050724,0.0320423865163593,0.624223528415956,-4.51381481506925
"FAM86A",-0.110849812345678,0.441788877747303,-0.250217671709243,0.804862364181386,0.914785103546598,6.07566270565844,6.07566270565844,-0.250217671709243,0.804862364181386,0.914785103546598,-4.61797978928636
"ZSCAN31",0.0431015495370373,0.451521495841568,0.0956826729364653,0.924684180357615,0.969818867669551,5.64489926905864,5.64489926905864,0.0956826729364653,0.924684180357615,0.969818867669551,-4.61931020448559
"MIR6834",0.385911731995885,0.225277203297809,1.30961711003484,0.204399612751871,0.624223528415956,5.51818084346708,5.51818084346708,1.30961711003484,0.204399612751871,0.624223528415956,-4.57987367809079
"LOC102725271",-0.331304712323632,0.550263268211109,-0.627622481318687,0.537049428911656,0.774704587271683,6.09921194106041,6.09921194106041,-0.627622481318687,0.537049428911656,0.774704587271683,-4.60987951448993
"SDHAP1",-0.61489775483539,0.488994434049079,-1.28242856014124,0.213735342910714,0.624223528415956,8.10435647145062,8.10435647145062,-1.28242856014124,0.213735342910714,0.624223528415956,-4.58139819495158
"OPLAH",0.719022718356849,0.72330229449295,1.07500067835254,0.294629613545334,0.644346440095259,5.650030049199,5.650030049199,1.07500067835254,0.294629613545334,0.644346440095259,-4.59215776093423
"LOC389906",0.777924694444445,0.520439496266954,1.54293696108401,0.137853864455457,0.624223528415956,3.36149588683128,3.36149588683128,1.54293696108401,0.137853864455457,0.624223528415956,-4.56603696465204
"KIF18B",0.931201966178986,0.626584364636223,1.57986398313495,0.129155515593864,0.624223528415956,4.6777778475175,4.6777778475175,1.57986398313495,0.129155515593864,0.624223528415956,-4.56371599324354
"MEX3D",1.65570438034979,0.856864363760325,2.12173535384804,0.0459846166802787,0.624223528415956,5.76530426167696,5.76530426167696,2.12173535384804,0.0459846166802787,0.624223528415956,-4.52664990425179
"222044_at",0.44623632962963,0.474243113615382,0.953501328136921,0.351235573261688,0.671386880232311,5.77406376882716,5.77406376882716,0.953501328136921,0.351235573261688,0.671386880232311,-4.59775944749654
"CRYBB2P1",0.865770173706644,0.355807559249382,2.27944290620816,0.0331526611133135,0.624223528415956,6.99730978864638,6.99730978864638,2.27944290620816,0.0331526611133135,0.624223528415956,-4.51498421379214
"222050_at",-0.445813587132569,0.429216661753577,-1.02852821240517,0.315459245345181,0.656022918585553,4.97247602813419,4.97247602813419,-1.02852821240517,0.315459245345181,0.656022918585553,-4.59436489924008
"RP11-219B4.3",0.384756787598204,0.471343804462971,0.826102018320058,0.418078004807879,0.709407031314545,2.9622017528526,2.9622017528526,0.826102018320058,0.418078004807879,0.709407031314545,-4.60302281423796
"C19orf54",-0.52124350792181,0.696500217521957,-0.805989745948044,0.42932523468506,0.715973459268503,6.01007406970165,6.01007406970165,-0.805989745948044,0.42932523468506,0.715973459268503,-4.60379382275525
"PPIEL",0.159187079218108,0.440128082555868,0.36035876937606,0.722195413885451,0.873197687342123,5.63592848014403,5.63592848014403,0.36035876937606,0.722195413885451,0.873197687342123,-4.61631538761032
"KRT8P12",0.611571790852974,0.314961563687299,1.73987228709687,0.096441842086718,0.624223528415956,6.57176942947999,6.57176942947999,1.73987228709687,0.096441842086718,0.624223528415956,-4.55325548161216
"AARSD1",-0.129218053975602,0.313534186316755,-0.368630597470073,0.71607408004009,0.869639827502466,6.2229153392159,6.2229153392159,-0.368630597470073,0.71607408004009,0.869639827502466,-4.61616798723443
"222066_at",0.282664019598766,0.583917000751715,0.509430930762764,0.615787518264596,0.818735661566813,6.28837174102366,6.28837174102366,0.509430930762764,0.615787518264596,0.818735661566813,-4.61313547770985
"222069_s_at",-0.0743003933127575,0.373424384471327,-0.189393139961698,0.851599767845419,0.937179164426617,5.43154205437243,5.43154205437243,-0.189393139961698,0.851599767845419,0.937179164426617,-4.61864473946939
"DND1",0.668807465358612,0.301850105633315,1.9517306834667,0.0643629204901247,0.624223528415956,6.85228191402851,6.85228191402851,1.9517306834667,0.0643629204901247,0.624223528415956,-4.53869506873948
"RACGAP1",-0.557293899544385,0.504490028035182,-1.13359552871195,0.269801532839485,0.635401928348221,6.89225998242945,6.89225998242945,-1.13359552871195,0.269801532839485,0.635401928348221,-4.5892651369856
"RP1-223E5.4",0.808122200205762,0.643699103076082,1.33933997264,0.194845308002452,0.624223528415956,5.88573202253086,5.88573202253086,1.33933997264,0.194845308002452,0.624223528415956,-4.57820540662446
"222085_at",0.454015802841913,0.311128413722841,1.30125189626286,0.20719565709378,0.624223528415956,7.05671988079539,7.05671988079539,1.30125189626286,0.20719565709378,0.624223528415956,-4.58034210741944
"C16orf71",0.287282611316872,0.485922791257565,0.602165658273395,0.553541763790296,0.783645065058547,5.02349472592593,5.02349472592593,0.602165658273395,0.553541763790296,0.783645065058547,-4.61063440770311
"NDUFB2-AS1",0.471144041681364,0.514953714685333,0.942564704428628,0.356673106552863,0.67419122948696,5.02238031823927,5.02238031823927,0.942564704428628,0.356673106552863,0.67419122948696,-4.59823640473666
"FAM163A",0.706193590605126,0.734962644968207,1.04078546525885,0.309866934905622,0.653428609431621,3.90607915094229,3.90607915094229,1.04078546525885,0.309866934905622,0.653428609431621,-4.59379038559266
"222096_x_at",-0.128603169478738,0.274500789048834,-0.395976335156392,0.696096143838039,0.859920124443441,5.06867843545953,5.06867843545953,-0.395976335156392,0.696096143838039,0.859920124443441,-4.61565307413636
"222097_at",-0.51931975838873,0.416130488882444,-1.22606679649868,0.233810226702623,0.62844080823045,4.66732712405033,4.66732712405033,-1.22606679649868,0.233810226702623,0.62844080823045,-4.58446190445893
"222098_s_at",-0.527830302292769,0.406908087224695,-1.26669311522048,0.219179214826035,0.624870670520592,5.0021460851117,5.0021460851117,-1.26669311522048,0.219179214826035,0.624870670520592,-4.58226213828179
"222100_at",0.220098321898883,0.320415233091168,0.619611385231533,0.542144042356486,0.77721365613286,3.55534429337155,3.55534429337155,0.619611385231533,0.542144042356486,0.77721365613286,-4.6101228647015
"GSTA3",0.72615355925926,0.488176381894433,1.51648309359306,0.144378655073961,0.624223528415956,3.45335898384774,3.45335898384774,1.51648309359306,0.144378655073961,0.624223528415956,-4.56767940428748
"ATF1",-1.01818276269173,0.661493227899738,-1.64772498457384,0.114363497158247,0.624223528415956,6.91155198007389,6.91155198007389,-1.64772498457384,0.114363497158247,0.624223528415956,-4.55936870120546
"GTF2H3",0.787817538771311,0.573911273082094,1.44074820339172,0.164471348881869,0.624223528415956,7.04936341537331,7.04936341537331,1.44074820339172,0.164471348881869,0.624223528415956,-4.57228349954606
"PRND",0.682936926410935,0.502997676335979,1.39248694830605,0.178415101693725,0.624223528415956,3.81176599512787,3.81176599512787,1.39248694830605,0.178415101693725,0.624223528415956,-4.57513781565225
"AMIGO2",-1.58744190277778,0.958856429903402,-1.83212383445397,0.0812235779392353,0.624223528415956,6.31849361702675,6.31849361702675,-1.83212383445397,0.0812235779392353,0.624223528415956,-4.54707514106789
"TBC1D16",0.436420909670782,0.350328810048136,1.16071400481975,0.258719842821999,0.633789665891547,6.99417161841564,6.99417161841564,1.16071400481975,0.258719842821999,0.633789665891547,-4.58788196200692
"ZNF764",-0.214567994326866,0.262965405848929,-0.675893452593747,0.506445829138971,0.759270218504539,5.45428332322163,5.45428332322163,-0.675893452593747,0.506445829138971,0.759270218504539,-4.60837159793084
"ARHGEF26",-0.22396498765432,0.550766638020721,-0.423955814807757,0.675929989859082,0.848583816122183,5.15266253240741,5.15266253240741,-0.423955814807757,0.675929989859082,0.848583816122183,-4.61508757177715
"P4HTM",-0.632276366813639,0.425959290867352,-1.46706346723701,0.157247151175008,0.624223528415956,5.39543292899765,5.39543292899765,-1.46706346723701,0.157247151175008,0.624223528415956,-4.57070062592472
"EXOC1",-1.11071090650954,0.858840393597216,-1.42031882289697,0.170262729150399,0.624223528415956,7.5033150515058,7.5033150515058,-1.42031882289697,0.170262729150399,0.624223528415956,-4.57349954655996
"NSUN6",-0.570961006387952,0.249401072824014,-1.8474667205688,0.0787422357666426,0.624223528415956,6.83940178024224,6.83940178024224,-1.8474667205688,0.0787422357666426,0.624223528415956,-4.54595600855601
"ZNF814",-0.716444431631125,0.543382849225926,-1.37148131028901,0.184771998500009,0.624223528415956,5.39623714266741,5.39623714266741,-1.37148131028901,0.184771998500009,0.624223528415956,-4.57635991615064
"WDR13",-0.943192353497942,0.571448728752676,-1.73115771128122,0.0981624502972403,0.624223528415956,7.10713124259259,7.10713124259259,-1.73115771128122,0.0981624502972403,0.624223528415956,-4.55388815847461
"ERV3-2",-0.468422496090534,0.595998572942014,-0.829636946139233,0.416120590644053,0.707850847584867,4.36435853343621,4.36435853343621,-0.829636946139233,0.416120590644053,0.707850847584867,-4.60288557918621
"MTMR14",0.0672596740079373,0.452099136000834,0.149165349071949,0.882853243976441,0.953172325731923,6.75151129847516,6.75151129847516,0.149165349071949,0.882853243976441,0.953172325731923,-4.61898366465033
"KIF17",0.634272973302469,0.485849410111269,1.3296426669181,0.197967989908156,0.624223528415956,4.47128714318416,4.47128714318416,1.3296426669181,0.197967989908156,0.624223528415956,-4.57875628564086
"222145_at",0.0711752653292183,0.613318428025573,0.12300484712293,0.903278532295483,0.961430381441775,6.72432246080247,6.72432246080247,0.12300484712293,0.903278532295483,0.961430381441775,-4.61916116202692
"GOLGA8CP",-0.511609223269733,0.409929848411546,-1.22123804948427,0.235587494031718,0.62844080823045,7.09330903527871,7.09330903527871,-1.22123804948427,0.235587494031718,0.62844080823045,-4.5847193264758
"MYEF2",-0.425471960596707,0.50506377328176,-0.864662674100633,0.39704073457814,0.697053084701689,4.72833813472222,4.72833813472222,-0.864662674100633,0.39704073457814,0.697053084701689,-4.60149821587506
"222159_at",0.790394878571429,0.583058923367915,1.42626523804716,0.168560337598041,0.624223528415956,5.57415717796884,5.57415717796884,1.42626523804716,0.168560337598041,0.624223528415956,-4.57314675767438
"NAALAD2",-0.552160544444444,0.35337627955949,-1.46028469624801,0.158945408748568,0.624223528415956,5.0731271899177,5.0731271899177,-1.46028469624801,0.158945408748568,0.624223528415956,-4.57108975791855
"ADAMTS1",-0.991480554526749,0.543100716393084,-1.89879644173643,0.0714857063933898,0.624223528415956,7.78606776460905,7.78606776460905,-1.89879644173643,0.0714857063933898,0.624223528415956,-4.54247911924499
"222167_at",0.282436647707231,0.471455801558226,0.606299949181977,0.550845319385058,0.781553844572843,3.68861701616696,3.68861701616696,0.606299949181977,0.550845319385058,0.781553844572843,-4.61051379008693
"AF198444",-0.117296563756614,0.411733466391131,-0.279099330055048,0.782911402254688,0.903484532727537,4.21976349476778,4.21976349476778,-0.279099330055048,0.782911402254688,0.903484532727537,-4.61760052846114
"ZNF213-AS1",0.0494206282088977,0.595804905832598,0.0875546075695868,0.93106421650958,0.972015532235361,4.97690770647168,4.97690770647168,0.0875546075695868,0.93106421650958,0.972015532235361,-4.61934736854254
"TBC1D2",0.0196752927983543,0.407424769879869,0.0471737049159096,0.962822026316794,0.985099040834295,6.68380278909465,6.68380278909465,0.0471737049159096,0.962822026316794,0.985099040834295,-4.61948317160453
"222174_at",-0.336743487242798,0.453447770389032,-0.745102613483227,0.464507554214082,0.73873698020245,5.05152159197531,5.05152159197531,-0.745102613483227,0.464507554214082,0.73873698020245,-4.60602495746901
"MED15",0.369677967166373,0.727288995566419,0.549985436572278,0.588159824168732,0.803916418312024,6.93604440138154,6.93604440138154,0.549985436572278,0.588159824168732,0.803916418312024,-4.6120901729031
"222176_at",0.300703373956497,0.42413957706301,0.699953613090211,0.491675270268434,0.751696536113615,6.14278999769253,6.14278999769253,0.699953613090211,0.491675270268434,0.751696536113615,-4.60757752616606
"222178_s_at",0.237423222178131,0.359342469526644,0.62103873673903,0.541232516159575,0.77692823149316,5.30844095316725,5.30844095316725,0.62103873673903,0.541232516159575,0.77692823149316,-4.61007978895588
"RP11-769O8.3",0.0719677176440334,0.353076325700881,0.19043822547946,0.850786444389627,0.937012071351978,3.72180084122942,3.72180084122942,0.19043822547946,0.850786444389627,0.937012071351978,-4.61863496537375
"LINC00965",0.347917212911523,0.837423867380148,0.455373888512495,0.653536088318903,0.835798547032025,6.54481600640432,6.54481600640432,0.455373888512495,0.653536088318903,0.835798547032025,-4.61440996569887
"222186_at",-0.433627160288065,0.453131331088775,-0.95999060972428,0.348035970054577,0.669505381813389,5.64516767217078,5.64516767217078,-0.95999060972428,0.348035970054577,0.669505381813389,-4.59747426641346
"C9orf156",0.258809573251029,0.29101908218439,0.771419900151499,0.449007281891224,0.728992733887479,6.06350940360082,6.06350940360082,0.771419900151499,0.449007281891224,0.728992733887479,-4.60508245618071
"222189_at",0.0565642141350676,0.295401931657548,0.167157701139912,0.868836806806175,0.945386013741504,5.90958289226742,5.90958289226742,0.167157701139912,0.868836806806175,0.945386013741504,-4.61884217924091
"B4GALT7",0.0539580037037044,0.38315275624143,0.135140610985288,0.893787810846508,0.957597825777535,7.01967412160494,7.01967412160494,0.135140610985288,0.893787810846508,0.957597825777535,-4.61908314635058
"FAM66D",0.846297349022633,0.700555536771261,1.30188132749234,0.207124832258744,0.624223528415956,5.07888145974794,5.07888145974794,1.30188132749234,0.207124832258744,0.624223528415956,-4.5803178607379
"222197_s_at",1.14577007373604,0.851830806902793,1.47627332444179,0.154780564225031,0.624223528415956,6.18971975847296,6.18971975847296,1.47627332444179,0.154780564225031,0.624223528415956,-4.57014234468279
"RP11-930P14.2",0.331982127880658,0.447958841330029,0.741475115909096,0.466656755118698,0.739735409858608,4.73740381908436,4.73740381908436,0.741475115909096,0.466656755118698,0.739735409858608,-4.6061529331288
"BIN3",-0.563720684832451,0.40524773557756,-1.35684905466399,0.189281645303507,0.624223528415956,5.66650153104056,5.66650153104056,-1.35684905466399,0.189281645303507,0.624223528415956,-4.57720141679434
"CASP8AP2",0.420136486213992,0.485560337966565,0.881159218149541,0.388253603627167,0.691363115015987,4.70854817355967,4.70854817355967,0.881159218149541,0.388253603627167,0.691363115015987,-4.60082759537735
"222202_at",0.105126171663728,0.395251696682718,0.257612431796392,0.799218921345973,0.911114428355361,3.16939809406232,3.16939809406232,0.257612431796392,0.799218921345973,0.911114428355361,-4.61788676311859
"NT5C1B-RDH14",-0.277247484207818,0.384710819899957,-0.692403735770906,0.496270565202618,0.754143369794769,8.11902799169239,8.11902799169239,-0.692403735770906,0.496270565202618,0.754143369794769,-4.60782985914113
"222207_x_at",0.660239135481956,0.557526955535892,1.23715359037191,0.229751769084691,0.62844080823045,9.27762934536443,9.27762934536443,1.23715359037191,0.229751769084691,0.62844080823045,-4.58386718354783
"POLR2J4",-0.696210379080932,0.766476586093933,-0.987940256204621,0.334482995478602,0.662612993538576,7.55314160977366,7.55314160977366,-0.987940256204621,0.334482995478602,0.662612993538576,-4.59622760588809
"TMEM135",-0.362260263359788,0.428332072052007,-0.837058669447781,0.412029847767951,0.704920317858747,6.14191650750294,6.14191650750294,-0.837058669447781,0.412029847767951,0.704920317858747,-4.60259578104584
"CERS2",0.175222091563786,0.71752428150618,0.26385842177357,0.79447339703184,0.909010470284087,6.34886211872428,6.34886211872428,0.26385842177357,0.79447339703184,0.909010470284087,-4.61780574865284
"222213_x_at",1.31075256851852,0.90631155877003,1.59456972656977,0.125821128430112,0.624223528415956,4.8123779308642,4.8123779308642,1.59456972656977,0.125821128430112,0.624223528415956,-4.56278276638839
"222214_at",0.232154024703229,0.490152659006775,0.483267898382935,0.633929995225133,0.828259177139824,4.57644925705326,4.57644925705326,0.483267898382935,0.633929995225133,0.828259177139824,-4.61376938226726
"MRPL17",0.200844173405351,0.244956080838026,0.655615464926543,0.519153281884343,0.765828296905473,7.50712997574588,7.50712997574588,0.655615464926543,0.519153281884343,0.765828296905473,-4.60901875122535
"SLC27A3",-0.426812143511169,0.571837383727209,-0.782932669822316,0.442449026630074,0.724740525150535,5.83207913224941,5.83207913224941,-0.782932669822316,0.442449026630074,0.724740525150535,-4.60465705580844
"TLE6",0.509020958618234,0.653558561289557,0.832503199201859,0.414537713883721,0.706419724947465,5.3012608892094,5.3012608892094,0.832503199201859,0.414537713883721,0.706419724947465,-4.60277392728223
"TSNAXIP1",0.874747069907408,0.540325182848305,1.68235654443693,0.107382585173231,0.624223528415956,5.27775818891461,5.27775818891461,1.68235654443693,0.107382585173231,0.624223528415956,-4.55711126625673
"IL36RN",0.319935756540271,0.353138256335736,0.846503474267767,0.40677243122418,0.702056551278822,3.37910947975456,3.37910947975456,0.846503474267767,0.40677243122418,0.702056551278822,-4.60222588243412
"NACA2",-0.12082281095679,0.235729062020367,-0.401661045113454,0.691970729182974,0.858072528794196,2.85652723690844,2.85652723690844,-0.401661045113454,0.691970729182974,0.858072528794196,-4.61554153881673
"RPL23AP53",0.211866790633184,0.3686236929395,0.544800700169706,0.591614342367191,0.805411317742039,7.15918150262579,7.15918150262579,0.544800700169706,0.591614342367191,0.805411317742039,-4.61222980000269
"SAA3P",0.856196470884774,0.550402583038962,1.62163401434545,0.119872617023234,0.624223528415956,5.41043517803498,5.41043517803498,1.62163401434545,0.119872617023234,0.624223528415956,-4.56105234636991
"222227_at",0.917351011831276,0.563917337433564,1.70260727899918,0.103470711107333,0.624223528415956,2.79318669573045,2.79318669573045,1.70260727899918,0.103470711107333,0.624223528415956,-4.55577962989667
"ALKBH4",1.0321840192948,0.871741305971497,1.30183478188267,0.207140457501634,0.624223528415956,5.87748265743079,5.87748265743079,1.30183478188267,0.207140457501634,0.624223528415956,-4.58032045946569
"RP13-258O15.1",-0.848264828025626,0.843921292389139,-1.10238792673762,0.282826980528989,0.638961691885654,5.82666714472269,5.82666714472269,-1.10238792673762,0.282826980528989,0.638961691885654,-4.59082074077496
"ACTR10",-0.450465676131687,0.419205538880985,-1.05772713084099,0.302253615142355,0.647627251103683,7.67032033940329,7.67032033940329,-1.05772713084099,0.302253615142355,0.647627251103683,-4.59298728003492
"LRRC59",-1.17841937777778,0.805101517327825,-1.59905916054312,0.124817635840964,0.624223528415956,6.10587740010288,6.10587740010288,-1.59905916054312,0.124817635840964,0.624223528415956,-4.5624968738004
"DBNDD1",0.130923759255303,0.503626352841893,0.266680983663804,0.792328504177281,0.907978345993197,4.76442123096906,4.76442123096906,0.266680983663804,0.792328504177281,0.907978345993197,-4.61776859735213
"ZNF112",-0.926512481415343,0.638811390927313,-1.54577633513646,0.137168251315135,0.624223528415956,4.66066300841784,4.66066300841784,-1.54577633513646,0.137168251315135,0.624223528415956,-4.56585965951134
"POLM",-0.279195011111111,0.271180617354913,-0.86530786234686,0.396596996274117,0.696878364398241,5.26616906800411,5.26616906800411,-0.86530786234686,0.396596996274117,0.696878364398241,-4.60147435011188
"ISYNA1",-0.554288345987654,0.640993868961647,-0.922024412303218,0.36703848884618,0.679753565026152,5.93087715667989,5.93087715667989,-0.922024412303218,0.36703848884618,0.679753565026152,-4.59911965297605
"KLK5",0.869642982098766,0.525340824443727,1.71168953904547,0.101756119628182,0.624223528415956,3.66171690730453,3.66171690730453,1.71168953904547,0.101756119628182,0.624223528415956,-4.55517969238789
"222246_at",0.0154441530092595,0.589229803724613,0.0276209793426632,0.978226513923567,0.991690575200699,4.86603308915895,4.86603308915895,0.0276209793426632,0.978226513923567,0.991690575200699,-4.61951968362813
"222247_at",0.0817602794753087,0.342818716430427,0.220536953931928,0.827571868956535,0.924436520157589,2.89237150213477,2.89237150213477,0.220536953931928,0.827571868956535,0.924436520157589,-4.61832743703151
"222249_at",0.340199879451928,0.980973724500237,0.384319243271528,0.70462458654424,0.864603332630489,5.48403689466423,5.48403689466423,0.384319243271528,0.70462458654424,0.864603332630489,-4.61587552717257
"GMEB2",0.500943416460906,0.484058908790566,1.05322194215892,0.304265031291546,0.648224695411496,6.59160238281893,6.59160238281893,1.05322194215892,0.304265031291546,0.648224695411496,-4.59320186196538
"UBQLN4",0.668291520385068,0.49259952688869,1.38564570032814,0.180466018258243,0.624223528415956,7.36033361511611,7.36033361511611,1.38564570032814,0.180466018258243,0.624223528415956,-4.57553720704832
"COX6CP2",-0.215278949691358,0.185218717153267,-0.78940719150653,0.438650948259632,0.722590662722686,2.64721171085391,2.64721171085391,-0.78940719150653,0.438650948259632,0.722590662722686,-4.60441954079996
"JMJD7",0.849407046604939,0.304581548280387,2.46561567265704,0.0223272747335055,0.624223528415956,6.36476132515432,6.36476132515432,2.46561567265704,0.0223272747335055,0.624223528415956,-4.50108925695904
"SH3BP4",-1.1053567375,0.856609398764182,-1.41687057617605,0.171256238520001,0.624223528415956,5.93814854704218,5.93814854704218,-1.41687057617605,0.171256238520001,0.624223528415956,-4.57370368152476
"SPO11",1.02319189274691,0.878691590092197,1.28103806734384,0.214214053006738,0.624223528415956,3.07491224575617,3.07491224575617,1.28103806734384,0.214214053006738,0.624223528415956,-4.58147497381898
"CTD-3126B10.1",0.431423869466491,0.335718408211803,1.17947894462602,0.251329495599028,0.632810517374784,5.92625235399397,5.92625235399397,1.17947894462602,0.251329495599028,0.632810517374784,-4.58691235145645
"HNRNPUL2",-0.419680941348672,0.304869321578111,-1.21754689286523,0.236831294411006,0.62844080823045,7.24909363898709,7.24909363898709,-1.21754689286523,0.236831294411006,0.62844080823045,-4.58490959801684
"TNS4",0.65467057026749,0.457634126549477,1.43832562819294,0.165149683307679,0.624223528415956,5.32803356188272,5.32803356188272,1.43832562819294,0.165149683307679,0.624223528415956,-4.57242829135792
"222266_at",-0.456061064550264,0.535098618144653,-0.884184229096535,0.386656175077615,0.690778961780857,6.25004207482363,6.25004207482363,-0.884184229096535,0.386656175077615,0.690778961780857,-4.60070343831961
"TMEM209",0.0536636167181072,0.570248136398562,0.0986700479440713,0.922340555360514,0.968861263896585,5.23118789369856,5.23118789369856,0.0986700479440713,0.922340555360514,0.968861263896585,-4.61929571808515
"SMEK2",-0.34394906728395,0.384524848517234,-0.859277839558602,0.399891240204628,0.697868372369879,7.52583259403292,7.52583259403292,-0.859277839558602,0.399891240204628,0.697868372369879,-4.60171578563361
"222271_at",-0.514685475205761,0.677109756664276,-0.815990234311251,0.423709308570773,0.712534874025721,3.88114852536008,3.88114852536008,-0.815990234311251,0.423709308570773,0.712534874025721,-4.60341254040086
"SCIN",1.07686950108025,0.766743453657495,1.52762351373164,0.141600548373298,0.624223528415956,7.01178158135288,7.01178158135288,1.52762351373164,0.141600548373298,0.624223528415956,-4.56698982887179
"ZDHHC8P1",0.986467394297472,0.764579451426539,1.40296705021398,0.175309438035999,0.624223528415956,5.00471304050559,5.00471304050559,1.40296705021398,0.175309438035999,0.624223528415956,-4.57452344564528
"METTL2B",0.545016398611111,0.532274524037123,1.06125849172374,0.300683630130826,0.647627251103683,4.99140698449074,4.99140698449074,1.06125849172374,0.300683630130826,0.647627251103683,-4.5928185684468
"C1QTNF9B-AS1",0.501041953556732,0.467623439168374,1.08246878878997,0.291376583111131,0.642594865994268,4.46603342225162,4.46603342225162,1.08246878878997,0.291376583111131,0.642594865994268,-4.59179581374649
"LOC101929726",0.341724525925926,0.329967539199371,0.94454614732223,0.355576544217948,0.674029350004015,4.07302005154321,4.07302005154321,0.94454614732223,0.355576544217948,0.674029350004015,-4.59815155189426
"HLA-F-AS1",-1.21509177119342,0.878622892902398,-1.52140726947004,0.143145223770099,0.624223528415956,6.14737713858025,6.14737713858025,-1.52140726947004,0.143145223770099,0.624223528415956,-4.56737498454622
"LOC100506469",-0.344460819547325,0.54045843148358,-0.662348924206062,0.514986270674264,0.764131740995274,6.88859376311728,6.88859376311728,-0.662348924206062,0.514986270674264,0.764131740995274,-4.60880310884227
"C1orf186",0.562918188168725,0.669780162072544,0.901059223850459,0.377824068706785,0.686102481588973,4.11458200108025,4.11458200108025,0.901059223850459,0.377824068706785,0.686102481588973,-4.60000413975998
"222282_at",-0.0200610439153434,0.517213480407123,-0.03999120892634,0.968479724510732,0.987859590404637,6.75586722583774,6.75586722583774,-0.03999120892634,0.968479724510732,0.987859590404637,-4.61949879941645
"ZNF480",-0.645543741189006,0.326689513601881,-1.79554489834379,0.0868965637372103,0.624223528415956,5.1003838519731,5.1003838519731,-1.79554489834379,0.0868965637372103,0.624223528415956,-4.54950484890379
"222284_at",0.574379248045268,0.503051748370882,1.17103987355935,0.254762461897041,0.633646791653059,5.69639705715021,5.69639705715021,1.17103987355935,0.254762461897041,0.633646791653059,-4.58735452365533
"TRDN",0.37700093590535,0.324974236396721,1.05206100408136,0.304665651516021,0.648827891280646,2.37015777175926,2.37015777175926,1.05206100408136,0.304665651516021,0.648827891280646,-4.5932561151786
"222288_at",-2.34743215282187,1.01115716487947,-2.57723680088161,0.0176098760944454,0.624223528415956,7.26997788824221,7.26997788824221,-2.57723680088161,0.0176098760944454,0.624223528415956,-4.49294241197882
"KCNC2",1.33108282782187,0.712459417752695,2.01713454340853,0.0567089356755189,0.624223528415956,5.99153717280276,5.99153717280276,2.01713454340853,0.0567089356755189,0.624223528415956,-4.53415636961075
"OR2A20P",-0.19189700632716,0.619239257657637,-0.328902877455012,0.745502306211901,0.88417019036038,4.63788932723765,4.63788932723765,-0.328902877455012,0.745502306211901,0.88417019036038,-4.61685085632504
"222295_x_at",0.437594466975309,0.383660586106886,1.09495941723654,0.285935841633471,0.641101089141795,5.87361749737654,5.87361749737654,1.09495941723654,0.285935841633471,0.641101089141795,-4.59118503157588
