"file","cell","group","major_cell_type","subcluster","macrophage_score","efferocytosis_score","noncontractile_vsmc_score"
"GSM8121903_athero_human_10.txt.gz","Plate_1084s_P12","symptomatic","macrophage","macrophage_S3",1.03921225639572,0.146821120333979,-0.145918021876568
"GSM8121903_athero_human_10.txt.gz","Plate_1084s_P13","symptomatic","macrophage","macrophage_S2",0.892223512319372,0.27590012020879,-0.545928720079331
"GSM8121903_athero_human_10.txt.gz","Plate_1084s_P14","symptomatic","macrophage","macrophage_S2",0.919644271266695,-0.00406063482243415,-0.401741839348339
"GSM8121903_athero_human_10.txt.gz","Plate_1084s_P15","symptomatic","macrophage","macrophage_S2",1.45077084447765,0.172124803065857,-0.6900913740529
"GSM8121903_athero_human_10.txt.gz","Plate_1084s_P16","symptomatic","macrophage","macrophage_S2",1.78808187602108,-0.225269735924146,-0.283520750875996
"GSM8121903_athero_human_10.txt.gz","Plate_1084s_P19","symptomatic","macrophage","macrophage_S2",1.11984071732783,-0.313505557271337,-0.420681264706296
"GSM8121903_athero_human_10.txt.gz","Plate_1084s_P21","symptomatic","macrophage","macrophage_S2",1.55688356105548,0.34711174901215,-0.489755785435803
"GSM8121904_athero_human_11.txt.gz","Plate_180s_A02","symptomatic","macrophage","macrophage_S2",0.912333177732183,0.308249131447353,-0.435189371999409
"GSM8121904_athero_human_11.txt.gz","Plate_180s_A03","symptomatic","macrophage","macrophage_S2",1.02747770229382,0.0567698458130844,-0.651874183138549
"GSM8121904_athero_human_11.txt.gz","Plate_180s_A05","symptomatic","macrophage","macrophage_S2",0.457184960555696,0.088352609284657,-0.458062891019246
"GSM8121904_athero_human_11.txt.gz","Plate_180s_A06","symptomatic","macrophage","macrophage_S2",0.937352896768706,0.0752167062013223,-0.679205961363694
"GSM8121904_athero_human_11.txt.gz","Plate_180s_A08","symptomatic","macrophage","macrophage_S2",1.16358156073949,0.0805237239547632,-0.620061894666089
"GSM8121904_athero_human_11.txt.gz","Plate_180s_A09","symptomatic","macrophage","macrophage_S3",0.97401586528817,0.19124947730262,-0.152837377276957
"GSM8121904_athero_human_11.txt.gz","Plate_180s_A10","symptomatic","macrophage","macrophage_S2",1.06430256636809,0.191639667959762,-0.509266344205323
"GSM8121904_athero_human_11.txt.gz","Plate_180s_A11","symptomatic","macrophage","macrophage_S2",0.926048787918404,0.415836320906539,-0.431711819005173
"GSM8121904_athero_human_11.txt.gz","Plate_180s_A12","symptomatic","macrophage","macrophage_S2",1.00137846250723,0.356277071030552,-0.671891137289087
"GSM8121904_athero_human_11.txt.gz","Plate_180s_A14","symptomatic","macrophage","macrophage_S2",0.852329237141467,0.554218919312269,-0.481992653653904
"GSM8121904_athero_human_11.txt.gz","Plate_180s_A15","symptomatic","macrophage","macrophage_S2",1.09325829108543,0.125681229605807,-0.81812267455125
"GSM8121904_athero_human_11.txt.gz","Plate_180s_A16","symptomatic","macrophage","macrophage_S3",1.30278354880123,0.399062220423593,-0.118871093863496
"GSM8121904_athero_human_11.txt.gz","Plate_180s_A18","symptomatic","macrophage","macrophage_S2",1.30117724491114,-0.0913384496016638,-0.560487813471331
"GSM8121904_athero_human_11.txt.gz","Plate_180s_A19","symptomatic","macrophage","macrophage_S2",0.823972264420247,0.494551345064274,-0.46480368345945
"GSM8121904_athero_human_11.txt.gz","Plate_180s_A20","symptomatic","macrophage","macrophage_S2",0.669558552039619,0.206907703978513,-0.480845108353604
"GSM8121904_athero_human_11.txt.gz","Plate_180s_A21","symptomatic","macrophage","macrophage_S2",1.34802129401806,0.152538247556007,-0.712943947766501
"GSM8121904_athero_human_11.txt.gz","Plate_180s_A23","symptomatic","macrophage","macrophage_S2",1.46231453964344,-0.00630897078812419,-0.74186870691992
"GSM8121904_athero_human_11.txt.gz","Plate_180s_B01","symptomatic","macrophage","macrophage_S2",0.994754400314905,-0.0268905786999093,-0.472422306546746
"GSM8121904_athero_human_11.txt.gz","Plate_180s_B03","symptomatic","macrophage","macrophage_S2",0.0835825929510981,0.388148692815582,-0.673190522046763
"GSM8121904_athero_human_11.txt.gz","Plate_180s_B04","symptomatic","macrophage","macrophage_S1",0.657232153571382,0.79664916269359,-0.439528105827749
"GSM8121904_athero_human_11.txt.gz","Plate_180s_B05","symptomatic","macrophage","macrophage_S2",0.880284704258809,0.354557349408239,-0.572083544493714
"GSM8121904_athero_human_11.txt.gz","Plate_180s_B06","symptomatic","macrophage","macrophage_S2",1.23129072039538,-0.0835682644861794,-0.60390600698341
"GSM8121904_athero_human_11.txt.gz","Plate_180s_B07","symptomatic","macrophage","macrophage_S2",0.719438550360175,-0.0178843179642274,-0.551200222112851
"GSM8121904_athero_human_11.txt.gz","Plate_180s_B08","symptomatic","macrophage","macrophage_S2",0.81921379421123,0.114297457705054,-0.46767824487611
"GSM8121904_athero_human_11.txt.gz","Plate_180s_B09","symptomatic","macrophage","macrophage_S2",1.17023417322083,0.156285331912013,-0.317625676381838
"GSM8121904_athero_human_11.txt.gz","Plate_180s_B11","symptomatic","macrophage","macrophage_S3",1.10272792498729,0.340925258309821,-0.231323484482893
"GSM8121904_athero_human_11.txt.gz","Plate_180s_B12","symptomatic","macrophage","macrophage_S2",0.785470622134571,0.277530740219359,-0.680322051892684
"GSM8121904_athero_human_11.txt.gz","Plate_180s_B13","symptomatic","macrophage","macrophage_S2",0.895364565886483,0.0960977369329027,-0.532368675922957
"GSM8121904_athero_human_11.txt.gz","Plate_180s_B15","symptomatic","macrophage","macrophage_S2",0.968769686614409,0.181379673394927,-0.642442202600529
"GSM8121904_athero_human_11.txt.gz","Plate_180s_B16","symptomatic","macrophage","macrophage_S2",0.966470327924134,0.277597847714371,-0.476891151265395
"GSM8121904_athero_human_11.txt.gz","Plate_180s_B17","symptomatic","macrophage","macrophage_S2",0.935205020149594,0.299459654844088,-0.668112133490719
"GSM8121904_athero_human_11.txt.gz","Plate_180s_B18","symptomatic","macrophage","macrophage_S2",1.48223472068658,0.476650703540973,-0.539551839167726
"GSM8121904_athero_human_11.txt.gz","Plate_180s_B20","symptomatic","macrophage","macrophage_S3",0.774860945249287,0.222296401148128,0.0423917919695429
"GSM8121904_athero_human_11.txt.gz","Plate_180s_B24","symptomatic","macrophage","macrophage_S3",0.716056965138838,0.335370002002831,-0.294003292247723
"GSM8121904_athero_human_11.txt.gz","Plate_180s_C01","symptomatic","macrophage","macrophage_S2",1.01041965749757,0.279528902905127,-0.440086430921342
"GSM8121904_athero_human_11.txt.gz","Plate_180s_C02","symptomatic","macrophage","macrophage_S3",0.423439205202897,-0.0101731085831679,-0.127636073169578
"GSM8121904_athero_human_11.txt.gz","Plate_180s_C03","symptomatic","macrophage","macrophage_S2",0.42625354001949,0.40877125098301,-0.500214242927331
"GSM8121904_athero_human_11.txt.gz","Plate_180s_C05","symptomatic","macrophage","macrophage_S3",0.424452925297069,0.259793983113645,-0.133732808903925
"GSM8121904_athero_human_11.txt.gz","Plate_180s_C06","symptomatic","macrophage","macrophage_S2",1.05338614672315,0.259236259179288,-0.59114018317347
"GSM8121904_athero_human_11.txt.gz","Plate_180s_C07","symptomatic","macrophage","macrophage_S2",0.963079082912823,0.280068086646761,-0.615673521799323
"GSM8121904_athero_human_11.txt.gz","Plate_180s_C09","symptomatic","macrophage","macrophage_S3",1.07778162290229,0.527824889307405,0.00405274773934597
"GSM8121904_athero_human_11.txt.gz","Plate_180s_C11","symptomatic","macrophage","macrophage_S2",1.01058279964217,-0.0499777819097519,-0.556110004012658
"GSM8121904_athero_human_11.txt.gz","Plate_180s_C12","symptomatic","macrophage","macrophage_S2",0.844727973722511,0.0182060423804302,-0.616175640245375
"GSM8121904_athero_human_11.txt.gz","Plate_180s_C14","symptomatic","macrophage","macrophage_S2",0.736744809004561,-0.240599690829922,-0.544503848939053
"GSM8121904_athero_human_11.txt.gz","Plate_180s_C17","symptomatic","macrophage","macrophage_S2",1.3375878234744,0.332594723755463,-0.619282854765093
"GSM8121904_athero_human_11.txt.gz","Plate_180s_C18","symptomatic","macrophage","macrophage_S2",0.60224030993005,-0.145668383698015,-0.396693284114291
"GSM8121904_athero_human_11.txt.gz","Plate_180s_C19","symptomatic","macrophage","macrophage_S3",1.40558478836907,0.383192223790369,0.146202157620293
"GSM8121904_athero_human_11.txt.gz","Plate_180s_C20","symptomatic","macrophage","macrophage_S1",1.24011130020057,0.444948407476813,-0.220807363178776
"GSM8121904_athero_human_11.txt.gz","Plate_180s_C21","symptomatic","macrophage","macrophage_S2",1.00822500649833,0.419571866128782,-0.558880645560164
"GSM8121904_athero_human_11.txt.gz","Plate_180s_C22","symptomatic","macrophage","macrophage_S2",0.702475665995369,0.204589497451262,-0.534797042235513
"GSM8121904_athero_human_11.txt.gz","Plate_180s_C23","symptomatic","macrophage","macrophage_S3",1.1001322786486,0.266613269788629,-0.230716013379166
"GSM8121904_athero_human_11.txt.gz","Plate_180s_C24","symptomatic","macrophage","macrophage_S3",0.571388582012339,0.239836941019077,-0.00311619598136184
"GSM8121904_athero_human_11.txt.gz","Plate_180s_D02","symptomatic","macrophage","macrophage_S2",1.26926653944934,0.0762081938697891,-0.630812500990827
"GSM8121904_athero_human_11.txt.gz","Plate_180s_D03","symptomatic","macrophage","macrophage_S2",0.971431090423959,-0.0087332490789501,-0.311940156322083
"GSM8121904_athero_human_11.txt.gz","Plate_180s_D05","symptomatic","macrophage","macrophage_S3",0.809537869096417,0.631337853483917,-0.242387279535268
"GSM8121904_athero_human_11.txt.gz","Plate_180s_D06","symptomatic","macrophage","macrophage_S3",0.479989227180103,0.0962751885463259,0.0405308752837998
"GSM8121904_athero_human_11.txt.gz","Plate_180s_D07","symptomatic","macrophage","macrophage_S2",1.31342816856943,0.0225026537609898,-0.348862231346558
"GSM8121904_athero_human_11.txt.gz","Plate_180s_D09","symptomatic","macrophage","macrophage_S2",1.04587872424146,0.211346192796172,-0.620655049548655
"GSM8121904_athero_human_11.txt.gz","Plate_180s_D11","symptomatic","macrophage","macrophage_S3",0.976675100803544,0.0896608597156076,-0.161861784434377
"GSM8121904_athero_human_11.txt.gz","Plate_180s_D13","symptomatic","macrophage","macrophage_S2",1.56218806417854,0.508713287452333,-0.589309249679964
"GSM8121904_athero_human_11.txt.gz","Plate_180s_D14","symptomatic","macrophage","macrophage_S2",1.13023894794364,-0.186210783589602,-0.525894755489123
"GSM8121904_athero_human_11.txt.gz","Plate_180s_D15","symptomatic","macrophage","macrophage_S3",0.700286184943808,0.399435578617378,-0.241616131335968
"GSM8121904_athero_human_11.txt.gz","Plate_180s_D16","symptomatic","macrophage","macrophage_S2",0.829288382969684,0.459813826946225,-0.596734720258891
"GSM8121904_athero_human_11.txt.gz","Plate_180s_D18","symptomatic","macrophage","macrophage_S2",0.976243718809547,0.0760789235083486,-0.558661589560879
"GSM8121904_athero_human_11.txt.gz","Plate_180s_D19","symptomatic","macrophage","macrophage_S2",0.588852904321773,0.357898289524126,-0.719722725075463
"GSM8121904_athero_human_11.txt.gz","Plate_180s_D21","symptomatic","macrophage","macrophage_S2",1.19198323701554,0.173147812414028,-0.50991312636798
"GSM8121904_athero_human_11.txt.gz","Plate_180s_D24","symptomatic","macrophage","macrophage_S2",1.18415079680842,-0.135085467669817,-0.55156565788998
"GSM8121904_athero_human_11.txt.gz","Plate_180s_E02","symptomatic","macrophage","macrophage_S3",0.462119278840061,0.45783056245794,-0.393853561821038
"GSM8121904_athero_human_11.txt.gz","Plate_180s_E03","symptomatic","macrophage","macrophage_S2",0.982566536884869,-0.0357791874968794,-0.567135716321416
"GSM8121904_athero_human_11.txt.gz","Plate_180s_E04","symptomatic","macrophage","macrophage_S2",1.32104415309643,0.0305965012366797,-0.404887794085666
"GSM8121904_athero_human_11.txt.gz","Plate_180s_E06","symptomatic","macrophage","macrophage_S3",0.738887843554656,-0.110840889092757,-0.271788909357592
"GSM8121904_athero_human_11.txt.gz","Plate_180s_E07","symptomatic","macrophage","macrophage_S3",0.50271201510995,0.385377756527113,-0.234178361386243
"GSM8121904_athero_human_11.txt.gz","Plate_180s_E08","symptomatic","macrophage","macrophage_S2",0.884468873013459,0.315799378288628,-0.655474509745824
"GSM8121904_athero_human_11.txt.gz","Plate_180s_E09","symptomatic","macrophage","macrophage_S2",1.27457961287451,-0.128704713415176,-0.483331094889645
"GSM8121904_athero_human_11.txt.gz","Plate_180s_E10","symptomatic","macrophage","macrophage_S2",1.27868341639588,0.262360278346029,-0.565870259080189
"GSM8121904_athero_human_11.txt.gz","Plate_180s_E11","symptomatic","macrophage","macrophage_S2",1.16083794675601,0.162220104532485,-0.244316311157685
"GSM8121904_athero_human_11.txt.gz","Plate_180s_E12","symptomatic","macrophage","macrophage_S3",0.538778961730402,0.110673438917883,-0.144911049400339
"GSM8121904_athero_human_11.txt.gz","Plate_180s_E13","symptomatic","macrophage","macrophage_S1",0.803605909419528,0.676045820178549,-0.21904239089152
"GSM8121904_athero_human_11.txt.gz","Plate_180s_E14","symptomatic","macrophage","macrophage_S3",0.773233211515758,0.233828752567887,0.0689914711176521
"GSM8121904_athero_human_11.txt.gz","Plate_180s_E15","symptomatic","macrophage","macrophage_S3",0.91820629220051,0.480099029172515,-0.229435573565104
"GSM8121904_athero_human_11.txt.gz","Plate_180s_E17","symptomatic","macrophage","macrophage_S2",0.842477333212095,0.0623209496971044,-0.369269973482362
"GSM8121904_athero_human_11.txt.gz","Plate_180s_E18","symptomatic","macrophage","macrophage_S2",1.2991778846711,0.523467019255295,-0.524803351367738
"GSM8121904_athero_human_11.txt.gz","Plate_180s_E23","symptomatic","macrophage","macrophage_S2",1.03501100284982,0.143192354149994,-0.365471663822639
"GSM8121904_athero_human_11.txt.gz","Plate_180s_E24","symptomatic","macrophage","macrophage_S3",0.674275999417289,0.325030479929885,-0.275738414933425
"GSM8121904_athero_human_11.txt.gz","Plate_180s_F01","symptomatic","macrophage","macrophage_S3",0.56912065740378,0.250466769382728,-0.32209917661023
"GSM8121904_athero_human_11.txt.gz","Plate_180s_F03","symptomatic","macrophage","macrophage_S2",0.740930101918675,0.00651777659114252,-0.37510242522145
"GSM8121904_athero_human_11.txt.gz","Plate_180s_F04","symptomatic","macrophage","macrophage_S3",1.07636178849139,0.224255533168048,-0.21979765829975
"GSM8121904_athero_human_11.txt.gz","Plate_180s_F05","symptomatic","macrophage","macrophage_S2",0.864106246361543,0.0352227301943866,-0.521698055231649
"GSM8121904_athero_human_11.txt.gz","Plate_180s_F07","symptomatic","macrophage","macrophage_S2",0.67360364452557,0.0201413705737503,-0.507346645705607
"GSM8121904_athero_human_11.txt.gz","Plate_180s_F09","symptomatic","macrophage","macrophage_S2",1.33334637762722,0.341039787152927,-0.427179942877845
"GSM8121904_athero_human_11.txt.gz","Plate_180s_F10","symptomatic","macrophage","macrophage_S2",1.24055632401765,0.326428683577657,-0.47223811752255
"GSM8121904_athero_human_11.txt.gz","Plate_180s_F11","symptomatic","macrophage","macrophage_S2",0.877286877612077,0.496939696777453,-0.462355708585684
"GSM8121904_athero_human_11.txt.gz","Plate_180s_F12","symptomatic","macrophage","macrophage_S2",1.11913661669741,0.0492845702957668,-0.551689423019436
"GSM8121904_athero_human_11.txt.gz","Plate_180s_F13","symptomatic","macrophage","macrophage_S2",0.942421305281823,0.0545667706999319,-0.565736458718758
"GSM8121904_athero_human_11.txt.gz","Plate_180s_F14","symptomatic","macrophage","macrophage_S1",0.991624173023776,0.813242540871737,-0.341909836000612
"GSM8121904_athero_human_11.txt.gz","Plate_180s_F15","symptomatic","macrophage","macrophage_S2",0.993823241355382,0.0249985691241227,-0.410127307114105
"GSM8121904_athero_human_11.txt.gz","Plate_180s_F16","symptomatic","macrophage","macrophage_S2",0.613700606559673,0.262047709098106,-0.421967873030109
"GSM8121904_athero_human_11.txt.gz","Plate_180s_F17","symptomatic","macrophage","macrophage_S2",0.776572270248333,0.37993451747805,-0.448402496162265
"GSM8121904_athero_human_11.txt.gz","Plate_180s_F20","symptomatic","macrophage","macrophage_S2",0.874549997594887,0.328455184403801,-0.636855591076899
"GSM8121904_athero_human_11.txt.gz","Plate_180s_F21","symptomatic","macrophage","macrophage_S3",0.428784847183517,0.346142714091313,-0.224757892647328
"GSM8121904_athero_human_11.txt.gz","Plate_180s_F23","symptomatic","macrophage","macrophage_S2",1.00338146891752,0.184879266023321,-0.487871983763987
"GSM8121904_athero_human_11.txt.gz","Plate_180s_G01","symptomatic","macrophage","macrophage_S2",0.834179886171451,-0.0412141923547813,-0.431099583157002
"GSM8121904_athero_human_11.txt.gz","Plate_180s_G02","symptomatic","macrophage","macrophage_S2",1.03069000726989,0.327118010582602,-0.538901604510677
"GSM8121904_athero_human_11.txt.gz","Plate_180s_G04","symptomatic","macrophage","macrophage_S2",0.503546330791834,0.215785291118473,-0.5960208568177
"GSM8121904_athero_human_11.txt.gz","Plate_180s_G05","symptomatic","macrophage","macrophage_S2",1.42674096807062,0.172623584090438,-0.725517823271659
"GSM8121904_athero_human_11.txt.gz","Plate_180s_G06","symptomatic","macrophage","macrophage_S2",1.00036693102298,0.109243982408401,-0.534473852497303
"GSM8121904_athero_human_11.txt.gz","Plate_180s_G07","symptomatic","macrophage","macrophage_S2",0.894977487211422,0.228093136533973,-0.56531798324361
"GSM8121904_athero_human_11.txt.gz","Plate_180s_G09","symptomatic","macrophage","macrophage_S2",1.37027668462062,0.0650304296243018,-0.235628230498426
"GSM8121904_athero_human_11.txt.gz","Plate_180s_G10","symptomatic","macrophage","macrophage_S2",0.508452623151839,0.312414135592612,-0.592193346960456
"GSM8121904_athero_human_11.txt.gz","Plate_180s_G12","symptomatic","macrophage","macrophage_S2",1.16434323354202,0.337337353561737,-0.597172144072141
"GSM8121904_athero_human_11.txt.gz","Plate_180s_G14","symptomatic","macrophage","macrophage_S3",1.09783751766814,0.095971275804674,-0.151309742240067
"GSM8121904_athero_human_11.txt.gz","Plate_180s_G16","symptomatic","macrophage","macrophage_S2",1.05120518413475,0.284303444228751,-0.570703389102159
"GSM8121904_athero_human_11.txt.gz","Plate_180s_G17","symptomatic","macrophage","macrophage_S3",1.02804829626099,0.487936788360708,0.278736901655924
"GSM8121904_athero_human_11.txt.gz","Plate_180s_G18","symptomatic","macrophage","macrophage_S3",0.662432993664634,0.335683085820691,-0.222208092348973
"GSM8121904_athero_human_11.txt.gz","Plate_180s_G19","symptomatic","macrophage","macrophage_S2",0.994146065973469,0.0551290707307374,-0.297651044224791
"GSM8121904_athero_human_11.txt.gz","Plate_180s_G21","symptomatic","macrophage","macrophage_S2",1.31277151476312,0.0727685653206489,-0.648633908436745
"GSM8121904_athero_human_11.txt.gz","Plate_180s_G22","symptomatic","macrophage","macrophage_S2",0.771564760925868,0.540303877714006,-0.554318040202631
"GSM8121904_athero_human_11.txt.gz","Plate_180s_G23","symptomatic","macrophage","macrophage_S2",0.980512195778737,0.182518756925933,-0.453948347027185
"GSM8121904_athero_human_11.txt.gz","Plate_180s_G24","symptomatic","macrophage","macrophage_S2",0.721036078724554,-0.0529815112668242,-0.398642702544353
"GSM8121904_athero_human_11.txt.gz","Plate_180s_H01","symptomatic","macrophage","macrophage_S3",0.120229434197716,0.296505036086248,-0.0403974127816859
"GSM8121904_athero_human_11.txt.gz","Plate_180s_H02","symptomatic","macrophage","macrophage_S3",0.580564521636239,0.625606220204911,-0.161155428935749
"GSM8121904_athero_human_11.txt.gz","Plate_180s_H03","symptomatic","macrophage","macrophage_S3",0.445820999877693,0.272355003302439,-0.354807993219704
"GSM8121904_athero_human_11.txt.gz","Plate_180s_H05","symptomatic","macrophage","macrophage_S2",0.954407005110947,0.26825079604039,-0.603839229146963
"GSM8121904_athero_human_11.txt.gz","Plate_180s_H07","symptomatic","macrophage","macrophage_S3",0.726351644560859,0.0739665579631157,-0.0428818255195015
"GSM8121904_athero_human_11.txt.gz","Plate_180s_H09","symptomatic","macrophage","macrophage_S2",0.888316243738113,0.385285689152129,-0.565206595101379
"GSM8121904_athero_human_11.txt.gz","Plate_180s_H11","symptomatic","macrophage","macrophage_S3",1.08068767329809,0.37132990474466,-0.193581247592834
"GSM8121904_athero_human_11.txt.gz","Plate_180s_H12","symptomatic","macrophage","macrophage_S2",0.829883417926307,0.30750361553166,-0.359517681511019
"GSM8121904_athero_human_11.txt.gz","Plate_180s_H13","symptomatic","macrophage","macrophage_S3",1.14354822232407,0.419143865027507,0.271574495598043
"GSM8121904_athero_human_11.txt.gz","Plate_180s_H14","symptomatic","macrophage","macrophage_S2",1.27195838063127,0.410315856128795,-0.279956043026727
"GSM8121904_athero_human_11.txt.gz","Plate_180s_H15","symptomatic","macrophage","macrophage_S3",0.923067230656306,0.0760567648616077,-0.226894578836789
"GSM8121904_athero_human_11.txt.gz","Plate_180s_H16","symptomatic","macrophage","macrophage_S2",1.31667602974847,0.0813195950537397,-0.493000942147502
"GSM8121904_athero_human_11.txt.gz","Plate_180s_H17","symptomatic","macrophage","macrophage_S3",1.03164338069417,0.280403940237907,0.0109177331708524
"GSM8121904_athero_human_11.txt.gz","Plate_180s_H21","symptomatic","macrophage","macrophage_S2",1.53365117539453,0.214258225878835,-0.472372134583933
"GSM8121904_athero_human_11.txt.gz","Plate_180s_H22","symptomatic","macrophage","macrophage_S2",0.998277384511106,0.294835885779914,-0.458083535420897
"GSM8121904_athero_human_11.txt.gz","Plate_180s_H23","symptomatic","macrophage","macrophage_S2",1.60217321673813,0.402467628558545,-0.4692259438733
"GSM8121904_athero_human_11.txt.gz","Plate_180s_H24","symptomatic","macrophage","macrophage_S2",0.976496645105667,0.225572023760618,-0.314306729535981
"GSM8121904_athero_human_11.txt.gz","Plate_180s_I01","symptomatic","macrophage","macrophage_S2",1.00294842607067,0.160178829310893,-0.613918665126153
"GSM8121904_athero_human_11.txt.gz","Plate_180s_I02","symptomatic","macrophage","macrophage_S2",0.738822267439163,0.367480205854568,-0.423563087202645
"GSM8121904_athero_human_11.txt.gz","Plate_180s_I03","symptomatic","macrophage","macrophage_S2",1.03821390919984,0.0829382434259898,-0.767499189172821
"GSM8121904_athero_human_11.txt.gz","Plate_180s_I04","symptomatic","macrophage","macrophage_S2",1.00551077695592,0.277238451804666,-0.480477066667548
"GSM8121904_athero_human_11.txt.gz","Plate_180s_I09","symptomatic","macrophage","macrophage_S2",0.898311094598733,0.0184284202928232,-0.526858394839368
"GSM8121904_athero_human_11.txt.gz","Plate_180s_I10","symptomatic","macrophage","macrophage_S2",0.943686979183376,-0.10587805150682,-0.498101128400945
"GSM8121904_athero_human_11.txt.gz","Plate_180s_I11","symptomatic","macrophage","macrophage_S2",0.754384058760216,0.0122407296900905,-0.604663076151615
"GSM8121904_athero_human_11.txt.gz","Plate_180s_I21","symptomatic","macrophage","macrophage_S2",0.668197348627685,0.0269334451954887,-0.51221055134368
"GSM8121904_athero_human_11.txt.gz","Plate_180s_J02","symptomatic","macrophage","macrophage_S2",0.823267207862837,-0.0549339589742055,-0.584755160052594
"GSM8121904_athero_human_11.txt.gz","Plate_180s_J07","symptomatic","macrophage","macrophage_S3",0.699359564592578,0.0201138819414824,-0.00423138500021869
"GSM8121904_athero_human_11.txt.gz","Plate_180s_J09","symptomatic","macrophage","macrophage_S3",0.862788836934636,-0.00352364029947671,-0.12686080245155
"GSM8121904_athero_human_11.txt.gz","Plate_180s_J11","symptomatic","macrophage","macrophage_S3",0.434234519826909,0.20472544750919,-0.338828520018063
"GSM8121904_athero_human_11.txt.gz","Plate_180s_J12","symptomatic","macrophage","macrophage_S3",0.95669535538995,0.336221186449803,-0.140643317416247
"GSM8121904_athero_human_11.txt.gz","Plate_180s_J13","symptomatic","macrophage","macrophage_S2",1.36520378177139,0.262150052308792,-0.526738748693475
"GSM8121904_athero_human_11.txt.gz","Plate_180s_J14","symptomatic","macrophage","macrophage_S3",0.728412071607679,-0.0261623815134166,-0.254083132715236
"GSM8121904_athero_human_11.txt.gz","Plate_180s_J15","symptomatic","macrophage","macrophage_S2",0.769634433735591,0.184683569471251,-0.417154512319655
"GSM8121904_athero_human_11.txt.gz","Plate_180s_J16","symptomatic","macrophage","macrophage_S2",1.23937094478575,0.158759221450897,-0.551022929972637
"GSM8121904_athero_human_11.txt.gz","Plate_180s_J18","symptomatic","macrophage","macrophage_S3",1.05749029035362,0.301409453426931,-0.245062840341322
"GSM8121904_athero_human_11.txt.gz","Plate_180s_J19","symptomatic","macrophage","macrophage_S3",1.08706297074995,0.136042104405357,-0.087389276915569
"GSM8121904_athero_human_11.txt.gz","Plate_180s_J20","symptomatic","macrophage","macrophage_S3",0.653030373114155,0.55443481294919,0.027321507286198
"GSM8121904_athero_human_11.txt.gz","Plate_180s_J21","symptomatic","macrophage","macrophage_S3",1.0218769136548,0.139763587700519,-0.0850197327242378
"GSM8121904_athero_human_11.txt.gz","Plate_180s_J22","symptomatic","macrophage","macrophage_S1",0.987761172646647,0.717385571035662,-0.491762016153849
"GSM8121904_athero_human_11.txt.gz","Plate_180s_K02","symptomatic","macrophage","macrophage_S2",0.694740163014979,0.448271556233556,-0.529358168757981
"GSM8121904_athero_human_11.txt.gz","Plate_180s_K05","symptomatic","macrophage","macrophage_S2",0.512968174086427,-0.28971974708343,-0.47735825265858
"GSM8121904_athero_human_11.txt.gz","Plate_180s_K06","symptomatic","macrophage","macrophage_S3",1.04715434461986,0.0293914438263042,-0.0729977343860208
"GSM8121904_athero_human_11.txt.gz","Plate_180s_K11","symptomatic","macrophage","macrophage_S2",1.23791172531687,-0.0969447997912911,-0.577066930016371
"GSM8121904_athero_human_11.txt.gz","Plate_180s_K12","symptomatic","macrophage","macrophage_S2",0.94607764331115,0.293335127656036,-0.461638942706047
"GSM8121904_athero_human_11.txt.gz","Plate_180s_K14","symptomatic","macrophage","macrophage_S2",1.28777228867682,0.149984125933928,-0.468929606550905
"GSM8121904_athero_human_11.txt.gz","Plate_180s_K16","symptomatic","macrophage","macrophage_S2",0.974197050123032,0.0122204279689047,-0.49911317149601
"GSM8121904_athero_human_11.txt.gz","Plate_180s_K17","symptomatic","macrophage","macrophage_S2",1.01686911875657,0.107549258098888,-0.357807005793716
"GSM8121904_athero_human_11.txt.gz","Plate_180s_K18","symptomatic","macrophage","macrophage_S3",0.861096668514419,-0.16135640136311,-0.255269020443773
"GSM8121904_athero_human_11.txt.gz","Plate_180s_K20","symptomatic","macrophage","macrophage_S2",1.39784411670126,0.204302742202052,-0.506531247164577
"GSM8121904_athero_human_11.txt.gz","Plate_180s_K21","symptomatic","macrophage","macrophage_S2",1.32954472970879,0.358651365880877,-0.47644539241438
"GSM8121904_athero_human_11.txt.gz","Plate_180s_K22","symptomatic","macrophage","macrophage_S3",0.665401421223853,0.352409022491611,-0.0809757171963711
"GSM8121904_athero_human_11.txt.gz","Plate_180s_K23","symptomatic","macrophage","macrophage_S3",0.807721654530234,0.159528003689012,-0.0453105235174699
"GSM8121904_athero_human_11.txt.gz","Plate_180s_L04","symptomatic","macrophage","macrophage_S2",0.931869891783091,0.328549398550432,-0.539662219743407
"GSM8121904_athero_human_11.txt.gz","Plate_180s_L05","symptomatic","macrophage","macrophage_S3",0.489608837293197,0.388872928504143,-0.177803682885851
"GSM8121904_athero_human_11.txt.gz","Plate_180s_L06","symptomatic","macrophage","macrophage_S2",0.810781404522298,0.21197974952548,-0.396502011616423
"GSM8121904_athero_human_11.txt.gz","Plate_180s_L08","symptomatic","macrophage","macrophage_S2",0.948385507150982,0.440457571336335,-0.36234000380018
"GSM8121904_athero_human_11.txt.gz","Plate_180s_L09","symptomatic","macrophage","macrophage_S2",1.04963754054813,0.307146852371024,-0.48869687104676
"GSM8121904_athero_human_11.txt.gz","Plate_180s_L13","symptomatic","macrophage","macrophage_S3",0.5537390004317,0.428391632202288,-0.0144191694611115
