"file","cell","group","major_cell_type","sc_cluster","PC1","PC2"
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_P24Plate_20_101s_P24_accepted_hits_sorted_rm_dup","symptomatic","endothelial","C6",-2.22919091371515,9.42642204705243
"GSM8121901_athero_human_8.txt.gz","Plate_373s_A02","symptomatic","mast","C5",-17.4264761725055,4.66523215419632
"GSM8121901_athero_human_8.txt.gz","Plate_373s_A03","symptomatic","fibroblast","C10",10.6873403610062,4.16579420353203
"GSM8121901_athero_human_8.txt.gz","Plate_373s_A04","symptomatic","macrophage","C3",-14.7806443841335,-4.44529261462477
"GSM8121901_athero_human_8.txt.gz","Plate_373s_A05","symptomatic","macrophage","C3",-17.0539636658021,0.173066717220785
"GSM8121901_athero_human_8.txt.gz","Plate_373s_A06","symptomatic","macrophage","C4",-13.9459952368339,-8.1555030447789
"GSM8121901_athero_human_8.txt.gz","Plate_373s_A07","symptomatic","macrophage","C3",-18.3627979277305,-2.15213647246622
"GSM8121901_athero_human_8.txt.gz","Plate_373s_A10","symptomatic","macrophage","C3",-19.4296307511148,3.04169421169668
"GSM8121901_athero_human_8.txt.gz","Plate_373s_A11","symptomatic","macrophage","C3",-17.9959910754009,1.89482573769887
"GSM8121901_athero_human_8.txt.gz","Plate_373s_A12","symptomatic","macrophage","C5",-17.4202850024968,4.11892876630282
"GSM8121901_athero_human_8.txt.gz","Plate_373s_A14","symptomatic","vsmc","C2",7.86432292978661,-3.14095459467308
"GSM8121901_athero_human_8.txt.gz","Plate_373s_A18","symptomatic","macrophage","C3",-16.6807595185741,-1.42565965562378
"GSM8121901_athero_human_8.txt.gz","Plate_373s_A19","symptomatic","macrophage","C3",-16.0074896816375,1.3808437899081
"GSM8121901_athero_human_8.txt.gz","Plate_373s_A20","symptomatic","unassigned","C5",-13.6794462652997,4.75130980312884
"GSM8121901_athero_human_8.txt.gz","Plate_373s_A21","symptomatic","vsmc","C10",13.4167382426883,0.0872462839479338
"GSM8121901_athero_human_8.txt.gz","Plate_373s_A24","symptomatic","macrophage","C3",-19.2367349960039,-3.02474011655958
"GSM8121901_athero_human_8.txt.gz","Plate_373s_B01","symptomatic","macrophage","C3",-19.3161972383194,1.93115228965229
"GSM8121901_athero_human_8.txt.gz","Plate_373s_B03","symptomatic","unassigned","C5",-12.8610453437741,-0.0481668825005535
"GSM8121901_athero_human_8.txt.gz","Plate_373s_B05","symptomatic","vsmc","C2",13.9843102074064,-4.0554194363065
"GSM8121901_athero_human_8.txt.gz","Plate_373s_B07","symptomatic","fibroblast","C10",8.63855389683845,2.35373609013175
"GSM8121901_athero_human_8.txt.gz","Plate_373s_B10","symptomatic","macrophage","C3",-17.1027711235474,0.358100113495486
"GSM8121901_athero_human_8.txt.gz","Plate_373s_B11","symptomatic","macrophage","C3",-21.4413721629477,4.19517608948239
"GSM8121901_athero_human_8.txt.gz","Plate_373s_B12","symptomatic","macrophage","C3",-15.7657558285672,-3.20033695412305
"GSM8121901_athero_human_8.txt.gz","Plate_373s_B13","symptomatic","unassigned","C9",-16.1151831176737,-6.4216189091656
"GSM8121901_athero_human_8.txt.gz","Plate_373s_B14","symptomatic","fibroblast","C10",12.3885783614066,-1.23571525802837
"GSM8121901_athero_human_8.txt.gz","Plate_373s_B16","symptomatic","macrophage","C3",-15.6861729984872,-1.95335588137978
"GSM8121901_athero_human_8.txt.gz","Plate_373s_B18","symptomatic","macrophage","C3",-17.5670703066801,-2.64907841862652
"GSM8121901_athero_human_8.txt.gz","Plate_373s_B20","symptomatic","macrophage","C5",-16.1026250457624,6.74514453961794
"GSM8121901_athero_human_8.txt.gz","Plate_373s_B21","symptomatic","b_cell","C3",-18.5886007613882,-1.49580674842425
"GSM8121901_athero_human_8.txt.gz","Plate_373s_B23","symptomatic","macrophage","C4",-14.9838359169734,-9.49386709404778
"GSM8121901_athero_human_8.txt.gz","Plate_373s_C01","symptomatic","unassigned","C3",-16.4560128546418,-1.74067584573619
"GSM8121901_athero_human_8.txt.gz","Plate_373s_C02","symptomatic","mast","C9",-18.1812748677137,-1.6785618136348
"GSM8121901_athero_human_8.txt.gz","Plate_373s_C04","symptomatic","macrophage","C3",-18.4709655230285,-3.00314351721518
"GSM8121901_athero_human_8.txt.gz","Plate_373s_C05","symptomatic","b_cell","C9",-17.2683048327888,-8.44225149078631
"GSM8121901_athero_human_8.txt.gz","Plate_373s_C06","symptomatic","unassigned","C3",-15.1208262775319,-2.11473296760428
"GSM8121901_athero_human_8.txt.gz","Plate_373s_C07","symptomatic","unassigned","C5",-16.9641343103397,0.178853717119447
"GSM8121901_athero_human_8.txt.gz","Plate_373s_C09","symptomatic","fibroblast","C10",9.82864287099122,1.08417638745302
"GSM8121901_athero_human_8.txt.gz","Plate_373s_C10","symptomatic","macrophage","C5",-16.2283995809172,-2.07743607702367
"GSM8121901_athero_human_8.txt.gz","Plate_373s_C13","symptomatic","macrophage","C3",-18.0827517659868,-2.97443555735096
"GSM8121901_athero_human_8.txt.gz","Plate_373s_C15","symptomatic","fibroblast","C10",6.57761348661189,1.95909653268682
"GSM8121901_athero_human_8.txt.gz","Plate_373s_C20","symptomatic","fibroblast","C10",15.3403008410809,-0.596756680790961
"GSM8121901_athero_human_8.txt.gz","Plate_373s_C21","symptomatic","macrophage","C5",-18.2044732500664,2.72433100907275
"GSM8121901_athero_human_8.txt.gz","Plate_373s_C23","symptomatic","unassigned","C4",-13.35968413121,-6.56979425328174
"GSM8121901_athero_human_8.txt.gz","Plate_373s_D02","symptomatic","mast","C4",-19.4988544026147,-8.23215918340503
"GSM8121901_athero_human_8.txt.gz","Plate_373s_D03","symptomatic","macrophage","C3",-16.6547545355841,2.40934020230965
"GSM8121901_athero_human_8.txt.gz","Plate_373s_D05","symptomatic","macrophage","C4",-18.073525305668,-5.0436296799807
"GSM8121901_athero_human_8.txt.gz","Plate_373s_D06","symptomatic","macrophage","C3",-17.7095298005811,1.05935513292887
"GSM8121901_athero_human_8.txt.gz","Plate_373s_D07","symptomatic","unassigned","C9",-20.5526306602418,-4.4888584845028
"GSM8121901_athero_human_8.txt.gz","Plate_373s_D11","symptomatic","t_nk","C1",-13.4451506821267,-5.54051549203017
"GSM8121901_athero_human_8.txt.gz","Plate_373s_D12","symptomatic","fibroblast","C7",4.78079765474477,-4.86718900838466
"GSM8121901_athero_human_8.txt.gz","Plate_373s_D14","symptomatic","macrophage","C3",-20.288579047198,1.2156253469151
"GSM8121901_athero_human_8.txt.gz","Plate_373s_D16","symptomatic","macrophage","C3",-18.9857372729324,-2.32757387473157
"GSM8121901_athero_human_8.txt.gz","Plate_373s_D19","symptomatic","fibroblast","C10",7.77150230653798,1.6884185153111
"GSM8121901_athero_human_8.txt.gz","Plate_373s_D20","symptomatic","b_cell","C4",-16.4161771714399,-5.7148349655331
"GSM8121901_athero_human_8.txt.gz","Plate_373s_D22","symptomatic","macrophage","C9",-17.0233584701538,-3.31653720658842
"GSM8121901_athero_human_8.txt.gz","Plate_373s_E02","symptomatic","macrophage","C5",-18.7926038024445,0.518495799659599
"GSM8121901_athero_human_8.txt.gz","Plate_373s_E03","symptomatic","macrophage","C3",-19.0294744819137,-3.89449056869122
"GSM8121901_athero_human_8.txt.gz","Plate_373s_E04","symptomatic","fibroblast","C10",9.9899668958278,0.714195973148437
"GSM8121901_athero_human_8.txt.gz","Plate_373s_E07","symptomatic","unassigned","C9",-17.9552301917383,-6.40403165321976
"GSM8121901_athero_human_8.txt.gz","Plate_373s_E08","symptomatic","unassigned","C9",-12.7009482766486,-2.4270626023041
"GSM8121901_athero_human_8.txt.gz","Plate_373s_E10","symptomatic","macrophage","C3",-20.2761369052618,0.175904511613208
"GSM8121901_athero_human_8.txt.gz","Plate_373s_E11","symptomatic","macrophage","C3",-20.2385100050548,-1.79417455463279
"GSM8121901_athero_human_8.txt.gz","Plate_373s_E16","symptomatic","macrophage","C9",-18.2629637185858,-1.95304713781118
"GSM8121901_athero_human_8.txt.gz","Plate_373s_E21","symptomatic","macrophage","C3",-19.5980922873032,-1.32704668628256
"GSM8121901_athero_human_8.txt.gz","Plate_373s_E22","symptomatic","macrophage","C5",-16.1498274568286,-0.0445188216246567
"GSM8121901_athero_human_8.txt.gz","Plate_373s_E23","symptomatic","vsmc","C2",10.2730927830461,-4.03663776617131
"GSM8121901_athero_human_8.txt.gz","Plate_373s_F01","symptomatic","fibroblast","C7",3.80140889428429,-3.95253826011514
"GSM8121901_athero_human_8.txt.gz","Plate_373s_F02","symptomatic","mast","C9",-13.8585353837453,-9.09690511827441
"GSM8121901_athero_human_8.txt.gz","Plate_373s_F03","symptomatic","macrophage","C4",-16.7284386479775,-7.92056743540894
"GSM8121901_athero_human_8.txt.gz","Plate_373s_F04","symptomatic","unassigned","C5",-18.550166306791,6.13910073942989
"GSM8121901_athero_human_8.txt.gz","Plate_373s_F05","symptomatic","mast","C9",-19.2930115995303,-7.31499317354421
"GSM8121901_athero_human_8.txt.gz","Plate_373s_F07","symptomatic","macrophage","C9",-22.3919315928298,-2.74896905838926
"GSM8121901_athero_human_8.txt.gz","Plate_373s_F09","symptomatic","vsmc","C7",3.39536927261383,-11.5152863647224
"GSM8121901_athero_human_8.txt.gz","Plate_373s_F10","symptomatic","mast","C5",-15.9436488651985,5.44375527302805
"GSM8121901_athero_human_8.txt.gz","Plate_373s_F11","symptomatic","unassigned","C3",-21.2996727431838,-1.75049934014169
"GSM8121901_athero_human_8.txt.gz","Plate_373s_F14","symptomatic","mast","C9",-18.0207188802455,-3.80186943494873
"GSM8121901_athero_human_8.txt.gz","Plate_373s_F15","symptomatic","mast","C3",-19.9224997285982,-2.73725995645998
"GSM8121901_athero_human_8.txt.gz","Plate_373s_F17","symptomatic","mast","C3",-17.1846877661635,-2.8613879756604
"GSM8121901_athero_human_8.txt.gz","Plate_373s_F18","symptomatic","mast","C5",-19.1696531713666,4.91502213749234
"GSM8121901_athero_human_8.txt.gz","Plate_373s_F20","symptomatic","mast","C3",-19.7455417440419,-2.70487602253811
"GSM8121901_athero_human_8.txt.gz","Plate_373s_F21","symptomatic","mast","C9",-19.5319494611598,-1.93342095972318
"GSM8121901_athero_human_8.txt.gz","Plate_373s_F22","symptomatic","mast","C3",-19.5147267356192,-3.49230916253911
"GSM8121901_athero_human_8.txt.gz","Plate_373s_F23","symptomatic","mast","C9",-20.1640470009042,-4.48218288304019
"GSM8121901_athero_human_8.txt.gz","Plate_373s_G02","symptomatic","vsmc","C7",12.9592223597029,-8.35426598861156
"GSM8121901_athero_human_8.txt.gz","Plate_373s_G04","symptomatic","unassigned","C3",-16.6757337158929,-2.51972313475896
"GSM8121901_athero_human_8.txt.gz","Plate_373s_G05","symptomatic","b_cell","C5",-14.7036272298315,5.82340627605253
"GSM8121901_athero_human_8.txt.gz","Plate_373s_G07","symptomatic","fibroblast","C10",12.1793438829139,-0.0820896141612782
"GSM8121901_athero_human_8.txt.gz","Plate_373s_G08","symptomatic","fibroblast","C10",12.6826882405691,0.759729105306072
"GSM8121901_athero_human_8.txt.gz","Plate_373s_G10","symptomatic","vsmc","C7",3.25129313204887,-5.66758465542456
"GSM8121901_athero_human_8.txt.gz","Plate_373s_G11","symptomatic","macrophage","C4",-15.4194925330407,-4.5418029632202
"GSM8121901_athero_human_8.txt.gz","Plate_373s_G12","symptomatic","t_nk","C5",-10.8028611529122,0.678143428350619
"GSM8121901_athero_human_8.txt.gz","Plate_373s_G13","symptomatic","macrophage","C3",-16.877483121466,-0.246151913357583
"GSM8121901_athero_human_8.txt.gz","Plate_373s_G15","symptomatic","t_nk","C1",-9.27165513866898,-3.33557694559355
"GSM8121901_athero_human_8.txt.gz","Plate_373s_G16","symptomatic","macrophage","C3",-15.6900418794905,1.10508268815958
"GSM8121901_athero_human_8.txt.gz","Plate_373s_G18","symptomatic","unassigned","C5",-13.8299619506801,2.60070617133455
"GSM8121901_athero_human_8.txt.gz","Plate_373s_G21","symptomatic","endothelial","C6",-0.411339816944315,6.39094710363434
"GSM8121901_athero_human_8.txt.gz","Plate_373s_G23","symptomatic","unassigned","C9",-13.9904125748322,-5.35487911958575
"GSM8121901_athero_human_8.txt.gz","Plate_373s_G24","symptomatic","unassigned","C3",-12.5849765829513,0.823368356186128
"GSM8121901_athero_human_8.txt.gz","Plate_373s_H01","symptomatic","b_cell","C3",-19.9220587281406,-3.75907275950902
"GSM8121901_athero_human_8.txt.gz","Plate_373s_H03","symptomatic","unassigned","C9",-15.3110477377085,-1.92990471732547
"GSM8121901_athero_human_8.txt.gz","Plate_373s_H04","symptomatic","unassigned","C3",-19.5732840199705,2.19513732189168
"GSM8121901_athero_human_8.txt.gz","Plate_373s_H05","symptomatic","macrophage","C3",-21.093829269451,-1.69014094485592
"GSM8121901_athero_human_8.txt.gz","Plate_373s_H06","symptomatic","macrophage","C3",-18.8811882961865,0.287251283541699
"GSM8121901_athero_human_8.txt.gz","Plate_373s_H09","symptomatic","macrophage","C3",-17.6604853263088,-0.823241109587476
"GSM8121901_athero_human_8.txt.gz","Plate_373s_H10","symptomatic","macrophage","C5",-15.8104648276686,-3.47504351256077
"GSM8121901_athero_human_8.txt.gz","Plate_373s_H12","symptomatic","macrophage","C3",-19.3221351929005,-2.78512974219766
"GSM8121901_athero_human_8.txt.gz","Plate_373s_H13","symptomatic","macrophage","C3",-21.0431153481493,-1.35735098807174
"GSM8121901_athero_human_8.txt.gz","Plate_373s_H14","symptomatic","macrophage","C3",-20.4332443747885,-0.254258789225578
"GSM8121901_athero_human_8.txt.gz","Plate_373s_H16","symptomatic","macrophage","C4",-17.4216271825473,-6.0691129352701
"GSM8121901_athero_human_8.txt.gz","Plate_373s_H17","symptomatic","vsmc","C7",5.54026479948849,-8.93834249576946
"GSM8121901_athero_human_8.txt.gz","Plate_373s_H18","symptomatic","b_cell","C5",-21.8959158849292,0.496128383571795
"GSM8121901_athero_human_8.txt.gz","Plate_373s_H23","symptomatic","macrophage","C5",-17.668164403754,-0.0477239153404407
"GSM8121901_athero_human_8.txt.gz","Plate_373s_I01","symptomatic","macrophage","C5",-18.1946091654901,-1.1644635686397
"GSM8121901_athero_human_8.txt.gz","Plate_373s_I02","symptomatic","mast","C9",-17.83710918519,-12.364876557285
"GSM8121901_athero_human_8.txt.gz","Plate_373s_I04","symptomatic","macrophage","C9",-19.262532773322,-3.81907746885729
"GSM8121901_athero_human_8.txt.gz","Plate_373s_I13","symptomatic","macrophage","C5",-19.6396357521207,-1.34816934683781
"GSM8121901_athero_human_8.txt.gz","Plate_373s_I16","symptomatic","fibroblast","C10",6.96180445500888,3.75103608419328
"GSM8121901_athero_human_8.txt.gz","Plate_373s_I17","symptomatic","fibroblast","C10",9.84109063149688,-0.123085510213359
"GSM8121901_athero_human_8.txt.gz","Plate_373s_I18","symptomatic","macrophage","C3",-22.737671815272,0.40418797738995
"GSM8121901_athero_human_8.txt.gz","Plate_373s_I20","symptomatic","macrophage","C3",-18.9664148686465,-3.85874755715815
"GSM8121901_athero_human_8.txt.gz","Plate_373s_I23","symptomatic","macrophage","C3",-19.0565704726178,-1.02452316987003
"GSM8121901_athero_human_8.txt.gz","Plate_373s_I24","symptomatic","macrophage","C5",-20.8078504307932,0.0318468784785628
"GSM8121901_athero_human_8.txt.gz","Plate_373s_J03","symptomatic","macrophage","C5",-16.1016241884831,-2.06564037746305
"GSM8121901_athero_human_8.txt.gz","Plate_373s_J06","symptomatic","unassigned","C3",-17.9350486145868,-0.281887692888617
"GSM8121901_athero_human_8.txt.gz","Plate_373s_J07","symptomatic","unassigned","C3",-17.1246307773517,0.890150773951629
"GSM8121901_athero_human_8.txt.gz","Plate_373s_J08","symptomatic","unassigned","C9",-16.520382263484,0.79062556670639
"GSM8121901_athero_human_8.txt.gz","Plate_373s_J10","symptomatic","vsmc","C10",11.1817013249461,-3.89213228529602
"GSM8121901_athero_human_8.txt.gz","Plate_373s_J12","symptomatic","fibroblast","C10",11.759544100715,3.44611320091516
"GSM8121901_athero_human_8.txt.gz","Plate_373s_J13","symptomatic","t_nk","C3",-17.0379628653275,-1.35079999886603
"GSM8121901_athero_human_8.txt.gz","Plate_373s_J14","symptomatic","macrophage","C5",-15.2600435376574,-0.514958027741196
"GSM8121901_athero_human_8.txt.gz","Plate_373s_J15","symptomatic","fibroblast","C9",-4.99117750769796,-4.92812993097312
"GSM8121901_athero_human_8.txt.gz","Plate_373s_J18","symptomatic","macrophage","C3",-17.8177112576721,-0.409259508653805
"GSM8121901_athero_human_8.txt.gz","Plate_373s_J19","symptomatic","macrophage","C3",-16.3862732631094,-0.576533019442103
"GSM8121901_athero_human_8.txt.gz","Plate_373s_J22","symptomatic","fibroblast","C10",8.13818672135172,-1.70691213077866
"GSM8121901_athero_human_8.txt.gz","Plate_373s_J23","symptomatic","unassigned","C5",-15.7915414349944,0.86819587563926
"GSM8121901_athero_human_8.txt.gz","Plate_373s_J24","symptomatic","macrophage","C3",-20.8906203889998,2.30868038150119
"GSM8121901_athero_human_8.txt.gz","Plate_373s_K03","symptomatic","macrophage","C3",-20.7829596038997,-0.768797995405162
"GSM8121901_athero_human_8.txt.gz","Plate_373s_K07","symptomatic","mast","C9",-16.6650475288292,-2.99521657336601
"GSM8121901_athero_human_8.txt.gz","Plate_373s_K08","symptomatic","endothelial","C9",-15.6580551710774,-1.41142266290505
"GSM8121901_athero_human_8.txt.gz","Plate_373s_K09","symptomatic","endothelial","C6",3.82943086889528,15.2776368064315
"GSM8121901_athero_human_8.txt.gz","Plate_373s_K10","symptomatic","fibroblast","C10",7.94428909564084,-1.77068195622776
"GSM8121901_athero_human_8.txt.gz","Plate_373s_K12","symptomatic","mast","C9",-16.2925213063611,-3.47285248174566
"GSM8121901_athero_human_8.txt.gz","Plate_373s_K13","symptomatic","unassigned","C9",-19.0022390089933,-2.77935896439466
"GSM8121901_athero_human_8.txt.gz","Plate_373s_K14","symptomatic","macrophage","C3",-20.2567708532109,-0.0900993103915736
"GSM8121901_athero_human_8.txt.gz","Plate_373s_K18","symptomatic","t_nk","C1",-13.1013721827429,-4.12221617867886
"GSM8121901_athero_human_8.txt.gz","Plate_373s_K19","symptomatic","endothelial","C6",3.07913718405699,12.2556356732378
"GSM8121901_athero_human_8.txt.gz","Plate_373s_K23","symptomatic","macrophage","C3",-22.0449220931607,1.99192071477524
"GSM8121901_athero_human_8.txt.gz","Plate_373s_K24","symptomatic","mast","C9",-14.0243505213252,0.371527440132685
"GSM8121901_athero_human_8.txt.gz","Plate_373s_L01","symptomatic","fibroblast","C7",3.98748010599417,-4.74852865247852
"GSM8121901_athero_human_8.txt.gz","Plate_373s_L03","symptomatic","macrophage","C3",-16.6681973795254,-1.33643884620842
"GSM8121901_athero_human_8.txt.gz","Plate_373s_L04","symptomatic","macrophage","C5",-17.5500570239495,3.30673779055195
"GSM8121901_athero_human_8.txt.gz","Plate_373s_L06","symptomatic","fibroblast","C10",12.8092498942252,1.25719683181036
"GSM8121901_athero_human_8.txt.gz","Plate_373s_L08","symptomatic","unassigned","C3",-11.5017520363393,0.918124477768061
"GSM8121901_athero_human_8.txt.gz","Plate_373s_L09","symptomatic","fibroblast","C10",9.46186081117392,-2.78442263479168
"GSM8121901_athero_human_8.txt.gz","Plate_373s_L10","symptomatic","macrophage","C3",-18.1107929998235,1.94285823383519
"GSM8121901_athero_human_8.txt.gz","Plate_373s_L13","symptomatic","macrophage","C3",-17.2676791268527,3.42114954169765
"GSM8121901_athero_human_8.txt.gz","Plate_373s_L14","symptomatic","macrophage","C3",-17.6579874022758,-2.37837107407527
"GSM8121901_athero_human_8.txt.gz","Plate_373s_L15","symptomatic","macrophage","C3",-18.5426627070867,0.99727971467579
"GSM8121901_athero_human_8.txt.gz","Plate_373s_L16","symptomatic","fibroblast","C10",12.9881196597181,3.2619518155154
"GSM8121901_athero_human_8.txt.gz","Plate_373s_L17","symptomatic","fibroblast","C10",11.1869015820037,5.60459856984412
"GSM8121901_athero_human_8.txt.gz","Plate_373s_L18","symptomatic","macrophage","C3",-19.2004301992401,0.9333495357815
"GSM8121901_athero_human_8.txt.gz","Plate_373s_L19","symptomatic","macrophage","C3",-13.2771286738896,1.1858387831586
"GSM8121901_athero_human_8.txt.gz","Plate_373s_L21","symptomatic","macrophage","C3",-14.4490509698474,-0.135011427614741
"GSM8121901_athero_human_8.txt.gz","Plate_373s_L22","symptomatic","fibroblast","C9",-10.524694722412,-5.0962062200106
"GSM8121901_athero_human_8.txt.gz","Plate_373s_L23","symptomatic","fibroblast","C9",-14.6395528940925,-4.83715637727518
"GSM8121901_athero_human_8.txt.gz","Plate_373s_L24","symptomatic","macrophage","C3",-18.9694683375322,0.677226684158211
"GSM8121901_athero_human_8.txt.gz","Plate_373s_M01","symptomatic","unassigned","C3",-18.9025886601411,4.43306538399189
"GSM8121901_athero_human_8.txt.gz","Plate_373s_M02","symptomatic","macrophage","C5",-18.230457065014,2.83819610520549
"GSM8121901_athero_human_8.txt.gz","Plate_373s_M03","symptomatic","fibroblast","C10",12.0142976389712,-0.0657691412116208
"GSM8121901_athero_human_8.txt.gz","Plate_373s_M05","symptomatic","fibroblast","C3",-12.3580317258853,-3.6168397914481
"GSM8121901_athero_human_8.txt.gz","Plate_373s_M06","symptomatic","macrophage","C5",-14.0355205781794,3.35539650863759
"GSM8121901_athero_human_8.txt.gz","Plate_373s_M11","symptomatic","b_cell","C3",-13.9713867769069,-3.6271635701091
"GSM8121901_athero_human_8.txt.gz","Plate_373s_M15","symptomatic","unassigned","C4",-16.8264798215474,-4.20361654369104
"GSM8121901_athero_human_8.txt.gz","Plate_373s_M16","symptomatic","unassigned","C5",-16.2554567542136,5.84719348157577
"GSM8121901_athero_human_8.txt.gz","Plate_373s_M20","symptomatic","fibroblast","C10",9.58773240141771,3.64809459118361
"GSM8121901_athero_human_8.txt.gz","Plate_373s_M22","symptomatic","macrophage","C5",-13.8702299587434,-0.135361859566745
"GSM8121901_athero_human_8.txt.gz","Plate_373s_M23","symptomatic","macrophage","C3",-16.0314857826558,-3.47128123637515
"GSM8121901_athero_human_8.txt.gz","Plate_373s_M24","symptomatic","mast","C4",-15.7451089112335,-3.30971591308137
"GSM8121901_athero_human_8.txt.gz","Plate_373s_N01","symptomatic","macrophage","C3",-20.0240749212673,-1.43837217405823
"GSM8121901_athero_human_8.txt.gz","Plate_373s_N02","symptomatic","macrophage","C3",-20.3582960903051,-0.46550769549654
"GSM8121901_athero_human_8.txt.gz","Plate_373s_N04","symptomatic","macrophage","C3",-19.7618267873319,-2.68731321948653
"GSM8121901_athero_human_8.txt.gz","Plate_373s_N07","symptomatic","unassigned","C4",-13.3236672172279,-6.96099421137396
"GSM8121901_athero_human_8.txt.gz","Plate_373s_N08","symptomatic","t_nk","C3",-17.4914792547362,4.81977069019691
"GSM8121901_athero_human_8.txt.gz","Plate_373s_N10","symptomatic","macrophage","C4",-16.0515842889678,-7.55370274834745
"GSM8121901_athero_human_8.txt.gz","Plate_373s_N12","symptomatic","unassigned","C4",-15.5988489050589,-7.67958354027094
"GSM8121901_athero_human_8.txt.gz","Plate_373s_N13","symptomatic","macrophage","C4",-20.0019659247229,-5.45823865935602
"GSM8121901_athero_human_8.txt.gz","Plate_373s_N14","symptomatic","macrophage","C5",-20.7253152971742,3.35699729732011
"GSM8121901_athero_human_8.txt.gz","Plate_373s_N16","symptomatic","unassigned","C7",1.45195398672714,-11.0880718479778
"GSM8121901_athero_human_8.txt.gz","Plate_373s_N18","symptomatic","b_cell","C4",-17.7960697574538,-6.27829081748317
"GSM8121901_athero_human_8.txt.gz","Plate_373s_N19","symptomatic","fibroblast","C10",12.4000173814014,2.55190422142111
"GSM8121901_athero_human_8.txt.gz","Plate_373s_N20","symptomatic","macrophage","C3",-19.4925224007129,-0.833240223615428
"GSM8121901_athero_human_8.txt.gz","Plate_373s_N21","symptomatic","macrophage","C9",-20.1247754204754,-3.12877927865411
"GSM8121901_athero_human_8.txt.gz","Plate_373s_N22","symptomatic","macrophage","C5",-18.7573125027767,0.950396114362717
"GSM8121901_athero_human_8.txt.gz","Plate_373s_N23","symptomatic","macrophage","C3",-20.4130482018197,2.07823632429738
"GSM8121901_athero_human_8.txt.gz","Plate_373s_O01","symptomatic","macrophage","C3",-16.7697134836754,-3.37646545106923
"GSM8121901_athero_human_8.txt.gz","Plate_373s_O04","symptomatic","vsmc","C2",16.9705320625427,-3.15167660745569
"GSM8121901_athero_human_8.txt.gz","Plate_373s_O05","symptomatic","vsmc","C4",-9.13096925851462,-9.49464306537556
"GSM8121901_athero_human_8.txt.gz","Plate_373s_O07","symptomatic","b_cell","C3",-17.171387435669,-1.41669878762602
"GSM8121901_athero_human_8.txt.gz","Plate_373s_O08","symptomatic","unassigned","C3",-16.4121771508528,-1.67059665955336
"GSM8121901_athero_human_8.txt.gz","Plate_373s_O09","symptomatic","vsmc","C4",-10.2170995507873,-5.30989101350359
"GSM8121901_athero_human_8.txt.gz","Plate_373s_O10","symptomatic","vsmc","C2",15.0097943621347,-5.5377958129937
"GSM8121901_athero_human_8.txt.gz","Plate_373s_O11","symptomatic","unassigned","C3",-13.8029426442505,-2.4907499798523
"GSM8121901_athero_human_8.txt.gz","Plate_373s_O12","symptomatic","macrophage","C4",-15.1074134131583,-5.20625592816017
"GSM8121901_athero_human_8.txt.gz","Plate_373s_O15","symptomatic","fibroblast","C10",11.46323192918,0.247959109691413
"GSM8121901_athero_human_8.txt.gz","Plate_373s_O16","symptomatic","vsmc","C9",-12.7457573334379,-5.79984865483476
"GSM8121901_athero_human_8.txt.gz","Plate_373s_O17","symptomatic","macrophage","C5",-14.7251944113088,3.8684567582038
"GSM8121901_athero_human_8.txt.gz","Plate_373s_O19","symptomatic","t_nk","C3",-14.0948271811558,0.401958822461804
"GSM8121901_athero_human_8.txt.gz","Plate_373s_O20","symptomatic","vsmc","C2",10.377181532102,-5.84177871124682
"GSM8121901_athero_human_8.txt.gz","Plate_373s_O22","symptomatic","fibroblast","C10",12.3867317487971,-1.46610226992398
"GSM8121901_athero_human_8.txt.gz","Plate_373s_O23","symptomatic","macrophage","C4",-15.1242496039161,-2.87818525011751
"GSM8121901_athero_human_8.txt.gz","Plate_373s_P02","symptomatic","mast","C3",-18.0879619883814,-0.39887994622994
"GSM8121901_athero_human_8.txt.gz","Plate_373s_P05","symptomatic","macrophage","C3",-17.5296112202668,-0.713136049994441
"GSM8121901_athero_human_8.txt.gz","Plate_373s_P06","symptomatic","macrophage","C3",-17.9466531369217,2.80860940088758
"GSM8121901_athero_human_8.txt.gz","Plate_373s_P09","symptomatic","unassigned","C3",-18.8986054736549,-1.72707189753275
"GSM8121901_athero_human_8.txt.gz","Plate_373s_P14","symptomatic","macrophage","C4",-16.460086363546,-2.68678920021526
"GSM8121901_athero_human_8.txt.gz","Plate_373s_P15","symptomatic","unassigned","C3",-19.043414861146,0.911808697906239
"GSM8121901_athero_human_8.txt.gz","Plate_373s_P16","symptomatic","macrophage","C3",-17.3958663820284,1.72499346259629
"GSM8121901_athero_human_8.txt.gz","Plate_373s_P17","symptomatic","t_nk","C5",-12.7696759540511,3.9303933409768
"GSM8121901_athero_human_8.txt.gz","Plate_373s_P18","symptomatic","macrophage","C3",-19.5195514550644,1.64542912379397
"GSM8121901_athero_human_8.txt.gz","Plate_373s_P19","symptomatic","endothelial","C6",2.8056342572573,12.5243579562975
"GSM8121901_athero_human_8.txt.gz","Plate_373s_P21","symptomatic","endothelial","C6",-1.12727309416074,15.5818828680455
"GSM8121902_athero_human_9.txt.gz","Plate_1076s_A01","asymptomatic","fibroblast","C10",11.7725470324629,-1.42090646391122
"GSM8121902_athero_human_9.txt.gz","Plate_1076s_A02","asymptomatic","vsmc","C7",9.24382019339302,-7.06893557676933
