"gene","selection","variance","detection_fraction"
"ERCC-00009","high_variance",0.875693134868749,0.978933680104031
"TSC22D1","high_variance",0.872764702995301,0.869570871261378
"MYLK","canonical_or_high_variance",0.870359361572613,0.740052015604681
"CXCL8","high_variance",0.869719489404409,0.503381014304291
"HTRA1","high_variance",0.866247646411308,0.895578673602081
"CCDC152","high_variance",0.864246632517061,0.792717815344603
"CAVIN3","high_variance",0.863962998121199,0.808712613784135
"SOD3","high_variance",0.860419605086628,0.590507152145644
"FOLR2","high_variance",0.855313002307466,0.476592977893368
"SLC11A1","high_variance",0.852940248421938,0.586345903771131
"DUSP6","high_variance",0.851818575819352,0.835760728218466
"EHD2","high_variance",0.848725596723822,0.724577373211964
"HCLS1","high_variance",0.84697205287516,0.5777633289987
"IL1B","high_variance",0.844755831294918,0.484785435630689
"SOD2","high_variance",0.842520302541109,0.979323797139142
"LIPA","high_variance",0.842062363033293,0.781534460338101
"GPR183","high_variance",0.840015840046317,0.531079323797139
"EDIL3","high_variance",0.836691734482647,0.642132639791938
"NINJ1","high_variance",0.83454624528798,0.8074122236671
"SLC38A2","high_variance",0.833845508456532,0.933289986996099
"GPX1","high_variance",0.832995093941461,0.971261378413524
"LITAF","high_variance",0.83272706254046,0.924707412223667
"CD9","high_variance",0.828796230608932,0.978413524057217
"SFRP4","high_variance",0.828383158464566,0.507802340702211
"DDIT4","high_variance",0.826923531848546,0.644863459037711
"TPM3","high_variance",0.826224527614157,0.917165149544864
"F2R","high_variance",0.825266381766347,0.702080624187256
"APOC1","high_variance",0.822483248186832,0.584525357607282
"HMOX1","high_variance",0.821472051944849,0.543172951885566
"LAIR1","high_variance",0.819522627428126,0.605591677503251
"S100A4","high_variance",0.817984672586065,0.964499349804941
"FBN1","high_variance",0.817810020865068,0.699739921976593
"CTSK","high_variance",0.817715215125544,0.735630689206762
"FOSB","high_variance",0.817259030018044,0.754616384915475
"HSPA1A","high_variance",0.815738295154451,0.962548764629389
"TNFRSF11B","high_variance",0.81379606774006,0.5925877763329
"TYMP","high_variance",0.812603960980362,0.722886866059818
"LMOD1","high_variance",0.812407520983374,0.558777633289987
"PDLIM1","high_variance",0.811346315412612,0.757867360208062
"CTSC","high_variance",0.800537806509449,0.898569570871261
"RNASET2","high_variance",0.80053290239152,0.702080624187256
"NRP1","high_variance",0.799241147732805,0.897919375812744
"SYNGR2","high_variance",0.796130245277151,0.894538361508453
"CRTAC1","high_variance",0.79473696157038,0.52925877763329
"ACP5","high_variance",0.794525611011831,0.523537061118336
"FMO2","high_variance",0.794520496032913,0.524577373211964
"SELENOM","high_variance",0.792716257937111,0.831079323797139
"CDKN1A","high_variance",0.791034911533352,0.879843953185956
"CTSA","high_variance",0.790658030612072,0.969960988296489
"ZYX","high_variance",0.788376087318151,0.968660598179454
"NR4A1","high_variance",0.787549342488905,0.754356306892068
"SDC2","high_variance",0.784768090070863,0.793628088426528
"ATP6AP1","high_variance",0.782926237720056,0.918205461638492
"WWTR1","high_variance",0.780117316399938,0.800650195058518
"SDCBP","high_variance",0.778817085265371,0.943172951885566
"PTGIS","high_variance",0.778690940325711,0.751235370611183
"CXCL3","high_variance",0.777397365410031,0.485955786736021
"ITGB1","high_variance",0.775566093705326,0.969050715214564
"CSTB","high_variance",0.775020929180412,0.96592977893368
"SERPINF1","high_variance",0.773081228730955,0.737711313394018
"CFD","high_variance",0.77004869533199,0.515994798439532
"CALU","high_variance",0.769820936822195,0.890767230169051
"PLEC","high_variance",0.769472394722321,0.925227568270481
"PDGFRB","high_variance",0.767056749242237,0.530039011703511
"ASAH1","high_variance",0.766633244178921,0.890507152145644
"IFI27","high_variance",0.762565519452354,0.700910273081925
"PLAT","high_variance",0.759467939480724,0.525227568270481
"PALLD","high_variance",0.757816320648335,0.805461638491548
"PIGT","high_variance",0.754817811082054,0.894018205461638
"SERPINA1","high_variance",0.753519647719195,0.509882964889467
"PTPRC","high_variance",0.749470922794641,0.51742522756827
"ESAM","canonical_or_high_variance",0.748426884198034,0.571781534460338
"PGK1","high_variance",0.747648045429956,0.968010403120936
"LMCD1","high_variance",0.747594787444938,0.685045513654096
"ACTN4","high_variance",0.74639245882782,0.900780234070221
"ENSG00000257764","high_variance",0.745082348513057,0.719505851755527
"P4HB","high_variance",0.744065952113255,0.974122236671001
"TMBIM1","high_variance",0.742965934950996,0.946553966189857
"ICAM1","high_variance",0.742642864712002,0.7
"ECM1","high_variance",0.741756895494158,0.721326397919376
"RNH1","high_variance",0.741341576881488,0.966189856957087
"RGS2","high_variance",0.740882036139056,0.781924577373212
"ARPC1B","high_variance",0.740386278749554,0.961638491547464
"PAM","high_variance",0.738626600433243,0.782444733420026
"RHOC","high_variance",0.738489628120041,0.962548764629389
"ILK","high_variance",0.732704161896157,0.942002600780234
"C12orf60","high_variance",0.731342477863495,0.891417425227568
"ADA2","high_variance",0.731043219970412,0.66371911573472
"ID2","high_variance",0.730557969233901,0.86371911573472
"PDLIM5","high_variance",0.730133494868611,0.911573472041612
"VAT1","high_variance",0.728159093330053,0.880494148244473
"TGFB1I1","high_variance",0.727559940368408,0.693758127438232
"PRCP","high_variance",0.725794908015618,0.81222366710013
"VAMP8","high_variance",0.725740620122234,0.577113133940182
"DST","high_variance",0.722631307807643,0.915864759427828
"CNN2","high_variance",0.720985393224132,0.926788036410923
"PLPP1","high_variance",0.720980838149137,0.727568270481144
"MGAT1","high_variance",0.719895013281083,0.872171651495449
"CRTAP","high_variance",0.719215786815428,0.959817945383615
"CD36","high_variance",0.71862558833899,0.571781534460338
"PPP1R14A","high_variance",0.718296488194688,0.617685305591678
"PTTG1IP","high_variance",0.717990102957459,0.963068920676203
"HSPA1B","high_variance",0.716015814959313,0.856697009102731
"PPT1","high_variance",0.715647591490754,0.889726918075423
"SIGLEC1","high_variance",0.715370717326335,0.43667100130039
"MAGED2","high_variance",0.715350150177741,0.856566970091027
"CRIP1","high_variance",0.715262655830726,0.96072821846554
"CCL4L2","high_variance",0.713537249804979,0.521066319895969
"PLN","high_variance",0.713389030410302,0.534980494148244
"NUPR1","high_variance",0.710819704483092,0.932509752925878
"STOM","high_variance",0.710077843338209,0.928608582574772
"CD84","high_variance",0.709880852999133,0.602990897269181
"FYB1","high_variance",0.709295629216275,0.513003901170351
"ENSG00000250424","high_variance",0.707608018936305,0.648244473342003
"IGFBP7-AS1","high_variance",0.705797647430969,0.818205461638492
"PLAU","high_variance",0.705620942093678,0.643302990897269
"GPI","high_variance",0.702669958842537,0.947984395318596
"ENSG00000257341","high_variance",0.700630031859607,0.958777633289987
"ATF3","high_variance",0.699860148597648,0.70221066319896
"JUN","high_variance",0.699702275932152,0.807282184655397
"PLOD1","high_variance",0.697337668142694,0.835370611183355
"ZEB2","high_variance",0.697290784547751,0.877633289986996
"PLEK","high_variance",0.697257901385212,0.490897269180754
"PLBD2","high_variance",0.697145330014247,0.86853055916775
"C1RL","high_variance",0.696030057385264,0.77334200260078
"TCIRG1","high_variance",0.693368001009729,0.739141742522757
"SERPINH1","high_variance",0.693071518507549,0.750065019505852
"LDLRAD2","high_variance",0.691852361790191,0.648244473342003
"MCAM","high_variance",0.689370265394079,0.640572171651495
"HSPA5","high_variance",0.68936934657316,0.954356306892068
"PLVAP","high_variance",0.689251358451876,0.230299089726918
"RCN3","high_variance",0.688362000481707,0.732249674902471
"TIMP2","high_variance",0.687798604345531,0.954356306892068
"ATP6V0B","high_variance",0.687796686113341,0.904161248374512
"HYAL2","high_variance",0.68729131479841,0.391547464239272
"PMP22","high_variance",0.686433662450439,0.886475942782835
"FBLN2","high_variance",0.685087894300205,0.543433029908973
"FXYD5","high_variance",0.684703772657061,0.960078023407022
"MFSD1","high_variance",0.684259385364304,0.829518855656697
