"gene","logFC","SE","statistic","P_value","FDR","mean_expression","logCPM","F","PValue"
"KIAA0922",-0.276058909301952,,1.85428282408937,0.196573110555015,0.950898411535146,5.30411723378767,5.30411723378767,1.85428282408937,0.196573110555015
"KIAA0930",0.373593392199187,,4.28558475746728,0.0590553921133727,0.950898411535146,6.46533527338895,6.46533527338895,4.28558475746728,0.0590553921133727
"KIAA1024",0.0710919785145653,,0.126329146518627,0.728011075876455,0.977264589146908,1.2276815118594,1.2276815118594,0.126329146518627,0.728011075876455
"KIAA1024L",-0.188850561029951,,0.52674913222127,0.480962882529458,0.951410303355874,0.172747084023239,0.172747084023239,0.52674913222127,0.480962882529458
"KIAA1033",-0.0591948675534912,,0.145172957029887,0.709386888715855,0.976874401034464,7.56230154702227,7.56230154702227,0.145172957029887,0.709386888715855
"KIAA1107",-0.162472604158212,,1.88753786984016,0.192862462748517,0.950898411535146,3.36583752397337,3.36583752397337,1.88753786984016,0.192862462748517
"KIAA1109",-0.152155925622611,,1.50694017228058,0.241516527476787,0.950898411535146,8.42671112327114,8.42671112327114,1.50694017228058,0.241516527476787
"KIAA1143",-0.267085541848872,,3.97589009736398,0.0677148563481459,0.950898411535146,5.74223058288158,5.74223058288158,3.97589009736398,0.0677148563481459
"KIAA1147",-0.0301060356568352,,0.0312621986864656,0.862399921731407,0.99024402729655,6.58886856276009,6.58886856276009,0.0312621986864656,0.862399921731407
"KIAA1161",-0.0583482273740134,,0.336626497393035,0.571769449619965,0.961558796695341,5.82667916999892,5.82667916999892,0.336626497393035,0.571769449619965
"KIAA1191",-0.106761047796476,,0.667866833223165,0.42861835665411,0.950898411535146,5.64355449956223,5.64355449956223,0.667866833223165,0.42861835665411
"KIAA1210",0.305272085902655,,0.929486858112591,0.352863292044264,0.950898411535146,-0.440375214344096,-0.440375214344096,0.929486858112591,0.352863292044264
"KIAA1211",0.197586681686643,,0.380577475813474,0.548020732262086,0.960022967276752,1.93689124612537,1.93689124612537,0.380577475813474,0.548020732262086
"KIAA1211L",-0.0992084344334226,,0.154083925232735,0.701069168164175,0.975496904921659,1.29395494978992,1.29395494978992,0.154083925232735,0.701069168164175
"KIAA1217",-0.0148103137113703,,0.010275011819662,0.92081728690091,0.994336816291689,4.35641419476238,4.35641419476238,0.010275011819662,0.92081728690091
"KIAA1244",0.422801127409345,,4.61754253943558,0.0512028931820434,0.950898411535146,2.83162763171956,2.83162763171956,4.61754253943558,0.0512028931820434
"KIAA1257",-0.0714673829018089,,0.291688956522607,0.598332705420243,0.964756671816595,3.44683063882964,3.44683063882964,0.291688956522607,0.598332705420243
"KIAA1279",-0.108877485925193,,0.619349382343317,0.445494477153518,0.950898411535146,4.51385916676245,4.51385916676245,0.619349382343317,0.445494477153518
"KIAA1324",0.10318247948519,,0.438877601659228,0.519315850334635,0.956576746688523,2.96060580526163,2.96060580526163,0.438877601659228,0.519315850334635
"KIAA1324L",0.337214028644086,,3.22070988702106,0.0961464154592712,0.950898411535146,3.35981508411684,3.35981508411684,3.22070988702106,0.0961464154592712
"KIAA1328",-0.0542775445294071,,0.196429736273442,0.664953146044245,0.972027986097391,9.10041215680638,9.10041215680638,0.196429736273442,0.664953146044245
"KIAA1377",-0.409010502495983,,2.75461161798406,0.121051550236791,0.950898411535146,4.69814393470053,4.69814393470053,2.75461161798406,0.121051550236791
"KIAA1407",0.0309078962469241,,0.0611023602412279,0.80864905909732,0.984714790949959,3.43872295835474,3.43872295835474,0.0611023602412279,0.80864905909732
"KIAA1429",-0.178208177209834,,1.88864852380165,0.192738972863628,0.950898411535146,6.23762885467726,6.23762885467726,1.88864852380165,0.192738972863628
"KIAA1430",-0.187837284574952,,1.70533506276984,0.214378730837631,0.950898411535146,6.17242945318565,6.17242945318565,1.70533506276984,0.214378730837631
"KIAA1432",-0.0248954524974268,,0.0883526063502925,0.77101003922263,0.980454589760815,6.33958288936857,6.33958288936857,0.0883526063502925,0.77101003922263
"KIAA1456",-0.311259736917548,,0.927201105285849,0.353278713065882,0.950898411535146,5.16064966864132,5.16064966864132,0.927201105285849,0.353278713065882
"KIAA1462",-0.191994687781982,,1.2398730344502,0.285794979140216,0.950898411535146,6.55420015386967,6.55420015386967,1.2398730344502,0.285794979140216
"KIAA1467",-0.0256822138044668,,0.0367597912682592,0.85093729342332,0.989508746630196,3.2874425137855,3.2874425137855,0.0367597912682592,0.85093729342332
"KIAA1468",-0.0778398998750224,,0.883521115477289,0.364491559648279,0.950898411535146,5.84369414251999,5.84369414251999,0.883521115477289,0.364491559648279
"KIAA1522",0.380985224036903,,5.44567572656243,0.0364426168652763,0.950898411535146,2.86504643522268,2.86504643522268,5.44567572656243,0.0364426168652763
"KIAA1524",0.0448349572628144,,0.0786596226157048,0.783565794091001,0.982428971163371,2.6283187459233,2.6283187459233,0.0786596226157048,0.783565794091001
"KIAA1549",0.0706944154772992,,0.159594710983875,0.696059981288621,0.97526266368039,2.49127075167542,2.49127075167542,0.159594710983875,0.696059981288621
"KIAA1549L",-0.48962669705565,,1.19418976381922,0.294458018735795,0.950898411535146,2.4553270484719,2.4553270484719,1.19418976381922,0.294458018735795
"KIAA1551",-0.0421830570724338,,0.04528264287529,0.834807892581123,0.988144991191974,7.53359977934054,7.53359977934054,0.04528264287529,0.834807892581123
"KIAA1586",-0.193339247363851,,1.76805499149811,0.206636852050001,0.950898411535146,3.69382576316192,3.69382576316192,1.76805499149811,0.206636852050001
"KIAA1598",0.312305730668932,,1.28015067538487,0.278447588150334,0.950898411535146,5.92530290921586,5.92530290921586,1.28015067538487,0.278447588150334
"KIAA1614",-0.114440130968554,,0.351577748907979,0.563463012100589,0.961263686482034,3.84583405431193,3.84583405431193,0.351577748907979,0.563463012100589
"KIAA1614-AS1",0.569898624021184,,5.58120990285349,0.0345966043355566,0.950898411535146,0.217786134651357,0.217786134651357,5.58120990285349,0.0345966043355566
"KIAA1644",0.214703818510484,,0.43833606506137,0.519569310685175,0.956576746688523,3.38479819392991,3.38479819392991,0.43833606506137,0.519569310685175
"KIAA1656",0.036849304158876,,0.0474731738759474,0.830929211919302,0.987869255188365,0.780093892347132,0.780093892347132,0.0474731738759474,0.830929211919302
"KIAA1671",-0.261675364142141,,0.779005681773677,0.393580771736109,0.950898411535146,6.84040291700978,6.84040291700978,0.779005681773677,0.393580771736109
"KIAA1683",-0.164534515945004,,0.124164375578448,0.730245927537212,0.977264589146908,4.25185491638607,4.25185491638607,0.124164375578448,0.730245927537212
"KIAA1715",-0.115940926996272,,0.598373124355436,0.453129449252793,0.950898411535146,6.03266892368067,6.03266892368067,0.598373124355436,0.453129449252793
"KIAA1731",-0.136762627413673,,2.8882735912314,0.11317382063058,0.950898411535146,5.28389399322397,5.28389399322397,2.8882735912314,0.11317382063058
"KIAA1751",0.192436306527692,,1.71340299105813,0.213364957806795,0.950898411535146,2.32306814756696,2.32306814756696,1.71340299105813,0.213364957806795
"KIAA1755",0.158800755801157,,0.277781665587926,0.607096298122751,0.966386933935005,3.15020412265801,3.15020412265801,0.277781665587926,0.607096298122751
"KIAA1841",0.204606853461898,,3.12633568194778,0.100640831242903,0.950898411535146,4.2680563856458,4.2680563856458,3.12633568194778,0.100640831242903
"KIAA1875",0.378377304412522,,3.63113815717235,0.0792257500657644,0.950898411535146,1.50329438458293,1.50329438458293,3.63113815717235,0.0792257500657644
"KIAA1919",0.121243969952492,,1.55680095166846,0.234288689306866,0.950898411535146,4.6313613476801,4.6313613476801,1.55680095166846,0.234288689306866
"KIAA1958",0.00313130838888663,,0.000389027946063781,0.984565248810093,0.998909218793276,3.74410121997143,3.74410121997143,0.000389027946063781,0.984565248810093
"KIAA2013",0.18571689722044,,2.77757583011883,0.119651191239224,0.950898411535146,4.44824661368182,4.44824661368182,2.77757583011883,0.119651191239224
"KIAA2018",-0.0825130796753043,,0.932229678738536,0.352020549296349,0.950898411535146,6.10034137710773,6.10034137710773,0.932229678738536,0.352020549296349
"KIAA2022",-0.521812215065511,,1.82539662972158,0.199874480105275,0.950898411535146,2.58197688380137,2.58197688380137,1.82539662972158,0.199874480105275
"KIAA2026",-0.099364998189667,,1.24447552635816,0.284942017230553,0.950898411535146,6.24577265223799,6.24577265223799,1.24447552635816,0.284942017230553
"KIDINS220",-0.183849428730893,,2.18262329161356,0.163548357217245,0.950898411535146,7.37797921957399,7.37797921957399,2.18262329161356,0.163548357217245
"KIF11",0.22930952861529,,0.728057433826956,0.409064528894473,0.950898411535146,3.06276428848142,3.06276428848142,0.728057433826956,0.409064528894473
"KIF13A",-0.287440820826106,,1.37136014625944,0.262736339001121,0.950898411535146,7.29240472020295,7.29240472020295,1.37136014625944,0.262736339001121
"KIF13B",0.0434273722288882,,0.313643529157888,0.585038573025117,0.963951222802171,6.04335188188213,6.04335188188213,0.313643529157888,0.585038573025117
